osm_id,matrix_index
156703035,1340
156703039,1341
156703042,1342
156703045,1343
156703047,1344
156703050,1345
156703053,1346
156703056,1347
156703061,1348
156703066,1349
156703103,1350
156703107,1351
156703115,1352
156703116,1353
156703121,1354
156703128,1355
156703132,1356
156703138,1357
156703143,1358
156996556,1359
156996563,1360
156996588,1361
157008158,1362
157008170,1363
157008194,1364
157008206,1365
157008223,1366
157008227,1367
157008231,1368
157008241,1369
157008283,1370
157008299,1371
157013650,1372
157013670,1373
157013691,1374
157013699,1375
157013709,1376
162629306,1377
162629315,1378
162629320,1379
162629326,1380
162629346,1381
162629351,1382
162629376,1383
162629393,1384
162779520,1385
162779543,1386
166157345,1387
166168471,1388
168084328,1389
169329352,1390
169329373,1391
169329397,1392
169332697,1393
169332715,1394
169332770,1395
169652096,1396
171026600,1397
171772123,1398
171772158,1399
171772242,1400
171772260,1401
171772284,1402
171772301,1403
171772323,1404
171772457,1405
178841228,1406
178841234,1407
178841243,1408
179913505,1409
180558950,1410
180558955,1411
180558959,1412
180937433,1413
180937436,1414
180937439,1415
180937440,1416
180937441,1417
180937447,1418
180937455,1419
180939919,1420
180939920,1421
180945556,1422
180946886,1423
180946890,1424
180951223,1425
180951226,1426
180958485,1427
180958509,1428
180960114,1429
180960126,1430
180960135,1431
180960199,1432
180960374,1433
180960634,1434
180962350,1435
180964333,1436
181314314,1437
186083614,1438
186083622,1439
186083624,1440
186084231,1441
186084236,1442
188476591,1443
188476598,1444
188476603,1445
188673415,1446
188674949,1447
188674953,1448
188674956,1449
188674963,1450
188676083,1451
188676092,1452
188677393,1453
188679667,1454
188680235,1455
188680237,1456
188683580,1457
188683812,1458
188683814,1459
188684978,1460
188684981,1461
188690952,1462
192294937,1463
192294943,1464
192294946,1465
192294951,1466
192294954,1467
192294955,1468
192294956,1469
192294965,1470
192294968,1471
192294972,1472
192727851,1473
192727853,1474
192728682,1475
192728684,1476
192731141,1477
192731142,1478
192731147,1479
192731153,1480
192733014,1481
192738866,1482
192738870,1483
192741386,1484
192741387,1485
192741392,1486
192741394,1487
192741405,1488
192741435,1489
192742246,1490
192742758,1491
192743760,1492
192744297,1493
192744303,1494
192744790,1495
192745023,1496
192745026,1497
192745153,1498
192745155,1499
192745483,1500
192745487,1501
192964386,1502
192964392,1503
192964394,1504
192964398,1505
192964399,1506
192964400,1507
192964402,1508
192984037,1509
192992757,1510
194347780,1511
194347847,1512
194708795,1513
194710558,1514
194711000,1515
194711001,1516
194713187,1517
194715602,1518
194715605,1519
194717345,1520
194725468,1521
194725469,1522
194725471,1523
194725791,1524
194725792,1525
194725795,1526
194731834,1527
194733759,1528
194733760,1529
194734258,1530
194734262,1531
194745888,1532
194746549,1533
194749701,1534
195568289,1535
197804061,1536
197860296,1537
197860314,1538
197860333,1539
197860504,1540
197860516,1541
197860524,1542
197860527,1543
199043785,1544
199043790,1545
199043795,1546
199043801,1547
199043807,1548
199043812,1549
199043817,1550
199043826,1551
199043834,1552
199043839,1553
199049024,1554
199261105,1555
199261109,1556
199261111,1557
199269869,1558
199269871,1559
199269874,1560
199269877,1561
199269879,1562
201161615,1563
201161619,1564
201161625,1565
201161629,1566
201161633,1567
201161637,1568
201161691,1569
201161696,1570
201161704,1571
201161708,1572
201161711,1573
201161735,1574
206140954,1575
206140967,1576
206142198,1577
206142200,1578
206142202,1579
207572584,1580
207572590,1581
208514099,1582
208514100,1583
208515651,1584
208515713,1585
219044399,1586
219044422,1587
219044427,1588
224387785,1589
224387792,1590
224387806,1591
228567415,1592
228567422,1593
228591742,1594
228594795,1595
228598447,1596
228605546,1597
228607237,1598
228608773,1599
236060693,1600
236060695,1601
236061478,1602
236061485,1603
236063869,1604
236063873,1605
