u,v,k,route_id
798729281,1157597546,0,34554
1157597546,798729281,0,34554
1157597546,1157597549,0,34554
1157597549,1157597546,0,34554
1157597549,1157597513,0,34554
1157597549,1157597513,0,34554
1157597513,1157600517,0,34554
1157597513,1157600517,0,34554
1157597513,1157600517,0,34554
1157597513,1157600517,0,34554
1157597513,1157600517,0,34554
281766288,1157600517,0,34554
281766288,5403539574,0,34554
281766288,5403539574,0,34554
281766288,5403539574,0,34554
281766288,5403539574,0,34554
281766288,5403539574,0,34554
281766288,5403539574,0,34554
5403539574,281766292,0,34554
5403539574,281766292,0,34554
5403539574,281766292,0,34554
5403539574,281766292,0,34554
5403539574,281766292,0,34554
281766292,192964402,0,34554
281766292,192964402,0,34554
281766292,192964402,0,34554
833920053,833921043,0,34555
833921043,833920053,0,34555
4917540830,299488710,0,34556
4917540830,299488710,0,34556
2717457089,1928517485,0,34557
1928517485,2717457089,0,34557
39956093,1181466937,0,34558
39956093,1181466937,0,34558
4917540830,299488710,0,34559
4917540830,299488710,0,34559
833920053,833921043,0,34560
9269358490,81497959,0,34561
9269358490,81497959,0,34561
24555473,2006280943,0,34562
12854002311,4736821941,0,34563
12854002311,4736821941,0,34563
2238404244,319900200,0,34564
2238404244,319900200,0,34564
319900200,2238404244,0,34564
1181466989,1262067917,0,34565
1181466989,1262067917,0,34565
412123619,412123623,0,34566
297701063,135635604,0,34567
297701063,135635604,0,34567
6314665898,6314665897,0,34568
412123619,412123623,0,34569
412123619,412123623,0,34569
412123619,412123623,0,34570
412123619,412123623,0,34570
833921518,4586935121,0,34571
833926502,2574316336,0,34572
833926502,833927348,0,34573
266298915,1386088219,0,34574
9413826593,266298915,0,34574
266298915,9413826593,0,34574
9413826593,266298915,0,34574
9413826593,266298915,0,34574
9413826593,266298922,0,34574
9413826593,266298922,0,34574
9413826593,266298922,0,34574
9413826593,266298922,0,34574
1485671209,266298922,0,34574
266298922,1485671209,0,34574
266981989,1485671209,0,34574
266981989,1485671209,0,34574
1485671209,266981989,0,34574
266981989,1485671209,0,34574
266981989,1485671209,0,34574
266981989,1485671209,0,34574
266981989,1485671209,0,34574
266981989,249609801,0,34574
249609801,266981989,0,34574
249609801,266981989,0,34574
249609801,266981989,0,34574
249609801,266981444,0,34574
249609801,266981444,0,34574
249609801,266981444,0,34574
249609801,266981444,0,34574
249609801,266981444,0,34574
249609801,266981444,0,34574
266981444,249609801,0,34574
249609801,266981444,0,34574
249609799,266981444,0,34574
249609797,249609799,0,34574
249609799,249609797,0,34574
249609799,249609797,0,34574
249609799,249609797,0,34574
2238404244,2238404320,0,34575
2238404244,2238404320,0,34575
1928517485,2717457089,0,34576
1181466937,39956093,0,34577
1181466937,39956093,0,34577
833920053,833921043,0,34578
5569450450,277678297,0,34579
2357943953,135635604,0,34580
135635604,2357943953,0,34580
2357943953,135635604,0,34580
277678297,1243842044,0,34581
277678293,277678295,0,34582
277678293,277678295,0,34582
1488913276,1281215428,0,34583
833920053,833921043,0,34584
833920053,833921043,0,34584
81497959,9269358490,1,34585
81497959,9269358490,1,34585
297701063,135635604,0,34586
135635604,297701063,0,34586
432537412,1743487081,0,34587
432537412,1743487081,0,34587
12854002311,380838077,0,34588
12854002311,380838077,0,34588
269902357,1386088184,0,34589
269902357,1386088184,0,34589
9567101347,9567101346,0,34590
1928517485,2717457089,0,34591
1928517485,2717457089,0,34591
1928517485,2717457089,0,34591
1928517485,2717457089,0,34592
2238403998,319900200,0,34593
297701285,27749563,0,34594
420051021,420051016,0,34595
420051021,420051016,0,34595
833921043,833921518,0,34596
299488710,2916142873,0,34597
299488710,2916142873,0,34597
2357943953,135635604,0,34598
135635604,2357943953,0,34598
1386088203,266299223,0,34599
1386088203,266299223,0,34599
297701063,135635604,0,34600
297701063,135635604,0,34600
135635604,297701063,0,34600
2357943953,135635604,0,34601
2357943953,135635604,0,34601
1386088203,249609828,0,34602
297701285,27749563,0,34603
27749563,833920053,0,34604
9567101346,27749563,0,34605
833927348,2068656771,0,34606
833927348,2068656771,0,34606
24555473,2006280943,0,34607
24555473,2006280943,0,34607
1262068009,2412695106,0,34608
1262068009,2412695106,0,34608
1184515451,1184512491,0,34609
1184515451,1184512491,0,34609
2238403998,319900200,0,34610
2238403998,319900200,0,34610
2238403998,319900200,0,34610
2238403998,319900200,0,34610
2238403998,319900200,0,34610
2238404244,319900200,0,34610
2238404244,319900200,0,34610
2238404244,319900200,0,34610
2238404244,319900200,0,34610
2238404244,2238404320,0,34610
2238404244,2238404320,0,34610
2238404244,2238404320,0,34610
2238404244,2238404320,0,34610
2238404320,380838077,0,34610
12748173085,380838077,0,34610
380838077,12748173085,0,34610
12748173085,380838077,0,34610
380838077,12748173085,0,34610
12748173085,380838077,0,34610
380838077,12748173085,0,34610
380838077,12748173085,0,34610
12748173085,380838077,0,34610
380838077,12748173085,0,34610
12748173085,380838077,0,34610
12748173085,380838077,0,34610
12748173085,380838077,0,34610
2412695106,1262068009,0,34611
1262068009,2412695106,0,34611
2412695106,1262068009,0,34611
1068953401,1737617623,0,34612
1068953401,1737617623,0,34612
1262067917,1832443160,0,34613
1262067917,1832443160,0,34613
12748173085,380838077,0,34614
833927348,2068656771,0,34615
2068656771,833927348,0,34615
833927348,2068656771,0,34615
2068656771,833927348,0,34615
833927348,2068656771,0,34615
833927348,2068656771,0,34615
833927348,2068656771,0,34615
2068656771,833927348,0,34615
833927348,2574316336,0,34615
2574316336,1109568394,0,34615
12659341202,12658534856,0,34616
12659341202,12658534856,0,34616
1068953392,1176400818,0,34617
1176400818,1068953392,0,34617
1068953392,1176400818,0,34617
1432121062,1737622849,0,34618
1432121062,1737622849,0,34618
1432121062,1737622849,0,34619
1432121062,1737622849,0,34619
833920053,833921043,0,34620
4705492624,1299583338,0,34621
1299583338,4705492624,0,34621
4705492624,2384526985,0,34621
2384526985,1191889319,0,34621
2384526985,1191889319,0,34621
2384526985,1191889319,0,34621
1191889319,2696163721,0,34621
2696163721,1191889319,0,34621
2696163721,1191889319,0,34621
2696163721,2717457089,0,34621
2717457089,1928081320,0,34621
2758707219,1928081320,0,34621
2758707219,1928081320,0,34621
2758707216,2758707219,0,34621
1168824302,2758707216,0,34621
2758707216,1168824302,0,34621
2758707216,1168824302,0,34621
2758707216,1168824302,0,34621
2758707216,1168824302,0,34621
2758707216,1168824302,0,34621
2758707216,1168824302,0,34621
1168824302,893513267,0,34621
1168824302,893513267,0,34621
893513267,1184448921,0,34621
1184448921,2006280943,0,34621
2006280943,1184448921,0,34621
2006280943,1176400828,0,34621
1176400818,1176400828,0,34621
1176400818,1176400828,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1176400818,1068953392,0,34621
1176400818,1068953392,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1068953392,1176400818,0,34621
1176400818,1068953392,0,34621
1068953401,1068953392,0,34621
1068953401,1068953392,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
1068953392,1068953401,0,34621
833927348,2574316336,0,34622
2357943953,135635604,0,34623
135635604,2357943953,0,34623
1928517485,2717457089,0,34624
2717457089,1928517485,0,34624
1928517485,2717457089,0,34624
9269358490,81497959,0,34625
2506398797,5569450449,0,34626
2506398797,5569450449,0,34626
420051021,420051016,0,34627
420051021,420051016,0,34627
299488710,2916142873,0,34628
299488710,2916142873,0,34628
1432121062,1737622849,0,34629
1432121062,1737622849,0,34630
1432121062,1737622849,0,34630
1928517485,2717457089,0,34631
1928517485,2717457089,0,34631
567907118,567181183,0,34632
567907118,567181183,0,34632
2238404244,319900200,0,34633
2238404244,319900200,0,34633
2238403998,319900200,0,34633
135635604,2357943953,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
135635604,2357943953,0,34634
2357943953,135635604,0,34634
135635604,2357943953,0,34634
2357943953,135635604,0,34634
135635604,2357943953,0,34634
135635604,2357943953,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
135635604,2357943953,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
2357943953,135635604,0,34634
24555473,2006280943,0,34635
24555473,2006280943,0,34635
24555473,2006280943,0,34635
1184515451,1184512491,0,34636
1184515451,1184512491,0,34636
2357943953,135635604,0,34637
2357943953,135635604,0,34637
1068953392,1068953401,0,34638
1068953392,1068953401,0,34638
81497959,9269358490,1,34639
81497959,9269358490,1,34639
833921043,833921518,0,34640
1928517485,2717457089,0,34641
1928517485,2717457089,0,34641
2717457089,1928517485,0,34641
833921043,833921513,0,34642
1262068009,135635604,0,34643
1262068009,135635604,0,34643
1262068009,135635604,0,34643
2238404320,2238404244,0,34644
2238404244,2238404320,0,34645
2238404320,2238404244,0,34645
9269358490,81497959,0,34646
1068953401,1737617623,0,34647
380838077,12748173085,0,34648
12748173085,380838077,0,34648
1731240101,1907303615,0,34649
1731240101,1907303615,0,34649
299488710,2916142873,0,34650
299488710,2916142873,0,34650
1372831425,1830598600,0,34651
2238403998,319900200,0,34652
266298908,266982213,0,34653
266298908,266982213,0,34653
297701063,135635604,0,34654
297701063,135635604,0,34654
1243842044,5569450450,0,34655
2506398797,5569450450,0,34656
2238404320,1243319677,0,34657
833920053,833921043,0,34658
81497959,9269358490,1,34659
81497959,9269358490,1,34659
1184515451,1184512491,0,34660
1432121062,1737622849,0,34661
12854002311,380838077,0,34662
380838077,12854002311,0,34662
1181466937,39956093,0,34663
1181466937,39956093,0,34663
266298908,266982213,0,34664
266298908,266982213,0,34664
266298908,266982213,0,34664
266298908,266982213,0,34664
266298908,1471108466,0,34664
266298908,1471108466,0,34664
1471108466,266298908,0,34664
833921043,833921518,0,34665
833921518,4586935121,0,34665
266298908,1471108466,0,34666
1471108466,266298908,0,34666
2072565702,833921518,0,34667
12854002311,380838077,0,34668
380838077,12854002311,0,34668
81497959,9269358490,1,34669
9269358490,81497959,0,34669
135635604,1262068009,0,34670
135635604,1262068009,0,34670
135635604,1262068009,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
135635604,1262068009,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
1262068009,135635604,0,34670
297701063,135635604,0,34670
297701063,135635604,0,34670
297701063,135635604,0,34670
297701063,135635604,0,34670
297701063,135635604,0,34670
297701063,135635604,0,34670
135635604,297701063,0,34670
833921518,4586935121,0,34671
2072565702,833921518,0,34671
201161637,1920711832,0,34672
201161633,201161637,0,34672
201161633,201161637,0,34672
201161637,1920711832,0,34673
1299583338,4705492624,0,34674
1299583338,4705492624,0,34674
4705492624,2384526985,0,34674
567907118,567181183,0,34675
266981989,1485671209,0,34676
1485671209,266981989,0,34676
297701063,135635604,0,34677
135635604,297701063,0,34677
1372831425,1830598600,0,34678
1372831425,1830598600,0,34678
1372831425,1830598600,0,34678
1830598600,1372831401,0,34678
1830598600,1372831401,0,34678
1068953401,1737617623,0,34679
1262068009,2412695106,0,34680
1262068009,2412695106,0,34680
420051021,420051016,0,34681
420051021,420051016,0,34681
12748173085,380838077,0,34682
12748173085,380838077,0,34682
380838077,12748173085,0,34682
2357943953,135635604,0,34683
135635604,2357943953,0,34683
12748173085,380838077,0,34684
380838077,12748173085,0,34684
12854002311,380838077,0,34684
12854002311,380838077,0,34684
12854002311,380838077,0,34684
12854002311,380838077,0,34684
380838077,12854002311,0,34684
12854002311,380838077,0,34684
12854002311,380838077,0,34684
12854002311,380838077,0,34684
12854002311,380838077,0,34684
12854002311,380838077,0,34684
300013598,300013600,0,34685
11173360583,300013598,0,34685
2238403998,319900200,0,34686
833920053,833921043,0,34687
833920053,61138982,0,34687
833920053,61138982,0,34687
281766292,192964402,0,34688
281766292,192964402,0,34688
281766292,192964402,0,34688
281766292,192964402,0,34688
281766292,192964402,0,34688
192964402,192964400,0,34688
192964402,192964400,0,34688
192964402,192964400,0,34688
192964402,192964400,0,34688
192964400,192964399,0,34688
192964400,192964399,0,34688
192964399,192964398,0,34688
192964399,192964398,0,34688
192964398,192964394,0,34688
192964398,192964394,0,34688
192964398,192964394,0,34688
192964398,192964394,0,34688
192964394,192964392,0,34688
192964394,192964392,0,34688
192964394,192964392,0,34688
192964394,192964392,0,34688
192964394,192964392,0,34688
1187011709,192964392,0,34688
1187011709,192964392,0,34688
280823838,1187011709,0,34688
1187011709,280823838,0,34688
798729281,280823838,0,34688
280823838,798729281,0,34688
280823838,798729281,0,34688
280823838,798729281,0,34688
280823838,798729281,0,34688
280823838,798729281,0,34688
280823838,798729281,0,34688
280823838,798729281,0,34688
798729281,280823838,0,34688
280823838,798729281,0,34688
280823838,798729281,0,34688
1157597546,798729281,0,34688
1157597546,798729281,0,34688
1157597546,798729281,0,34688
1157597546,798729281,0,34688
1157597546,798729281,0,34688
798729281,1157597546,0,34688
798729281,1157597546,0,34688
798729281,1157597546,0,34688
798729281,1157597546,0,34688
1157597546,798729281,0,34688
1157597546,1157597549,0,34688
1157597549,1157597546,0,34688
1157597549,1157597513,0,34688
1157597549,1157597513,0,34688
1157597513,1157600517,0,34688
1157597513,1157600517,0,34688
1157597513,1157600517,0,34688
1157597513,1157600517,0,34688
1157597513,1157600517,0,34688
281766288,1157600517,0,34688
281766288,5403539574,0,34688
281766288,5403539574,0,34688
281766288,5403539574,0,34688
281766288,5403539574,0,34688
281766288,5403539574,0,34688
281766288,5403539574,0,34688
5403539574,281766292,0,34688
5403539574,281766292,0,34688
5403539574,281766292,0,34688
5403539574,281766292,0,34688
5403539574,281766292,0,34688
281766292,192964402,0,34688
281766292,192964402,0,34688
1181466989,1262067917,0,34689
1181466989,1262067917,0,34689
1928517485,2717457089,0,34690
135635604,2357943953,0,34691
2357943953,135635604,0,34691
2357943953,135635604,0,34692
1262067917,1832443160,0,34693
1262067917,1832443160,0,34693
201161633,201161637,0,34694
201161633,201161637,0,34694
266981374,266298906,0,34695
135635604,2357943953,0,34696
2357943953,135635604,0,34696
1432121062,1737622849,0,34697
1432121062,1737622849,0,34697
281766292,1432121062,0,34697
412123619,412123623,0,34698
412123619,412123623,0,34698
412123619,412123623,0,34699
412123619,412123623,0,34699
1184512491,1982590585,0,34700
1737617634,8284018043,0,34701
2357943953,135635604,0,34702
420051021,420051016,0,34703
420051021,420051016,0,34703
2357943953,135635604,0,34704
2357943953,135635604,0,34704
297701063,135635604,0,34705
135635604,297701063,0,34705
297701063,135635604,0,34706
297701063,135635604,0,34706
297701063,135635604,0,34706
297701063,135635604,0,34706
297701063,135635604,0,34706
2357943953,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
135635604,1262068009,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
135635604,1262068009,0,34706
135635604,1262068009,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
1262068009,135635604,0,34706
412123623,412123619,0,34707
412123619,412123623,0,34707
2506398797,5569450449,0,34708
2696071013,2068656771,0,34709
2068656771,2696071013,0,34709
2696071013,2068656771,0,34709
2696071013,2068656771,0,34709
201161633,201161637,0,34710
1068953401,1737617623,0,34711
1068953401,1737617623,0,34711
412123619,412123623,0,34712
412123619,412123623,0,34713
2238403998,319900200,0,34714
2238403998,319900200,0,34715
2238404244,319900200,0,34715
2238404244,319900200,0,34715
2238404244,319900200,0,34715
2238404244,319900200,0,34715
2238404244,319900200,0,34715
1243842044,261599469,0,34716
1243842044,267398695,0,34717
2238404320,380838077,0,34718
2238404320,380838077,0,34718
2357943953,135635604,0,34719
12748173085,380838077,0,34720
12748173085,380838077,0,34720
1386088203,266299223,0,34721
1068953401,1737617623,0,34722
1068953401,1737617623,0,34722
11178083560,300013631,0,34723
300013631,12916979753,0,34723
567907118,567181183,0,34724
567907118,567181183,0,34724
11178083560,300013631,0,34725
9537793244,9408673994,0,34726
9408673994,9537793244,0,34726
1386088197,1386088184,0,34727
266981989,1386088184,0,34728
266981989,1386088184,0,34728
300013598,11173360583,0,34729
11173360583,300013597,0,34729
300013587,300013597,0,34729
261599469,1243842044,0,34730
1243842044,261599469,0,34730
1243842044,261599469,0,34730
1432121062,1737622834,0,34731
1432121062,1737622834,0,34732
1432121062,1737622834,0,34732
2238404320,380838077,0,34733
12748173085,380838077,0,34734
380838077,12748173085,0,34734
2357943953,135635604,0,34735
2357943953,135635604,0,34735
1432121062,1737622834,0,34736
1432121062,1737622834,0,34736
135635604,297701063,0,34737
297701063,135635604,0,34737
798729281,1157597546,0,34738
798729281,1157597546,0,34738
798729281,1157597546,0,34738
798729281,1157597546,0,34738
798729281,1157597546,0,34738
135635604,2357943953,0,34739
2357943953,135635604,0,34739
1262068009,2412695106,0,34740
2412695106,1262068009,0,34740
420051021,420051016,0,34741
1068953392,1068953401,0,34741
24555473,2006280943,0,34742
24555473,2006280943,0,34742
24555473,2006280943,0,34742
13659448070,967051726,0,34743
967051726,13659448070,0,34743
1432121062,1737622834,0,34744
1432121062,1737622834,0,34744
380838077,12854002311,0,34745
12854002311,380838077,0,34746
380838077,12854002311,0,34746
1068953401,1737617623,0,34747
1068953401,1737617623,0,34747
2696071013,2068656771,0,34748
2696071013,2068656771,0,34749
2574316336,1109568394,0,34750
1181466937,39956093,0,34751
1432121062,1737622834,0,34752
1432121062,1737622834,0,34752
5894825463,1157597549,0,34753
5894825463,1157597549,0,34753
1181466937,39956093,0,34754
39956093,1181466937,0,34754
2238404244,2238404320,0,34755
1737617634,1737617623,0,34756
135635604,2357943953,0,34757
2357943953,135635604,0,34757
1737617630,1737617634,0,34758
1737617630,1737617634,0,34758
12916979753,300013631,0,34759
300013631,12916979753,0,34759
1432121062,1737622834,0,34760
281766292,1432121062,0,34760
1262068009,2412695106,0,34761
1262068009,2412695106,0,34761
1262068009,135635604,0,34762
135635604,1262068009,0,34762
2357943953,135635604,0,34763
2357943953,135635604,0,34763
2357943953,135635604,0,34763
1731240101,1907303615,0,34764
1731240101,1907303615,0,34764
1068953392,1176400818,0,34765
1068953392,1176400818,0,34765
2357943953,135635604,0,34766
2357943953,135635604,0,34766
2717457083,201161633,0,34767
412123619,412123623,0,34768
412123619,412123623,0,34768
201161637,1920711832,0,34769
701435857,791242690,0,34770
701435857,299954502,0,34770
1982590583,21732936,0,34771
1982590583,21732936,0,34771
9408673993,9537793250,0,34772
9537793250,9408673993,0,34772
2384526985,4705492624,0,34773
2384526985,1191889319,0,34773
4705492624,2384526985,0,34774
1761373196,4705492624,0,34774
1761373196,4705492624,0,34774
281766292,1432121062,0,34775
249609799,249609797,0,34776
249609797,249609799,0,34776
4339744869,27538122,0,34777
27538122,6314665898,0,34778
27538116,27538122,0,34778
27538116,27538122,0,34778
5894825463,1157597549,0,34779
5894825463,1157597549,0,34779
1157597549,1157597513,0,34779
12748173085,380838077,0,34780
1262067917,1832443160,0,34781
1262067917,1832443160,0,34781
1432121062,1737622834,0,34782
1432121062,1737622834,0,34782
39956093,1181466937,0,34783
1181466937,39956093,0,34783
412123619,412123623,0,34784
412123619,412123623,0,34784
4339744869,6314665897,0,34785
6314665897,4339744869,0,34785
266981989,1485671209,0,34786
1262068009,2412695106,0,34787
2412695106,1262068009,0,34787
412123623,412123619,0,34788
412123619,412123623,0,34788
1737617623,1068953401,0,34789
1068953401,1737617623,0,34789
1737617623,1068953401,0,34789
135635604,297701063,0,34790
297701063,135635604,0,34790
1432121062,1737622849,0,34791
1432121062,1737622849,0,34791
2574316336,1109568394,0,34792
2574316336,1109568394,0,34792
2574316336,1109568394,0,34792
1181466937,39956093,0,34793
39956093,1181466937,0,34793
1262068009,135635604,0,34794
1928517485,2717457089,0,34795
1928517485,2717457089,0,34795
1181466989,1262067917,0,34796
1832443160,1181466989,0,34796
2374211868,8839348377,0,34797
2374211868,8839348377,0,34797
2374211868,8839348377,0,34797
249609801,266981444,0,34798
26734745,2506398797,0,34799
2357943953,135635604,0,34800
2357943953,135635604,0,34800
26734745,2506398797,0,34801
420051021,420051016,0,34802
420051021,420051016,0,34802
1243842044,261599469,0,34803
1243842044,261599469,0,34803
2238403998,319900200,0,34804
2238403998,319900200,0,34804
420051021,420051016,0,34805
420051021,420051016,0,34805
420051021,420051016,0,34805
319900200,2238403998,0,34806
266981989,1386088184,0,34807
1386088184,266981989,0,34807
12854002311,380838077,0,34808
12854002311,380838077,0,34808
2384526985,1191889319,0,34809
2384526985,1191889319,0,34809
1737617634,1737617623,0,34810
1737617634,1737617623,0,34810
2384526985,1191889319,0,34811
1191889319,2384526985,0,34811
2384526985,1191889319,0,34812
2384526985,1761373196,0,34812
299488710,2916142873,0,34813
299488710,2916142873,0,34813
2357943953,135635604,0,34814
2357943953,135635604,0,34814
2384526985,1191889319,0,34815
2384526985,1191889319,0,34815
269902358,2320887427,0,34816
2320887427,269902358,0,34816
300013587,300013597,0,34817
567907121,300013597,0,34817
2357943953,135635604,0,34818
2357943953,135635604,0,34818
1471108466,9469229469,0,34819
2238403998,319900200,0,34820
2238403998,319900200,0,34820
299488710,2916142873,0,34821
299488710,2916142873,0,34821
412123619,412123623,0,34822
412123619,412123623,0,34822
1068953401,1737617623,0,34823
1737617623,1068953401,0,34823
1737622860,1737617623,0,34823
297701063,135635604,0,34824
297701063,135635604,0,34824
567907118,567181183,0,34825
567907118,567181183,0,34825
567186052,567907123,0,34826
567186052,567907123,0,34826
567186052,567907123,0,34826
2696071013,2068656771,0,34827
2696071013,2068656771,0,34827
26734745,2506398797,0,34828
26734745,2506398797,0,34828
26734745,2506398797,0,34828
1243842044,261599469,0,34829
1243842044,261599469,0,34829
1181466937,39956093,0,34830
1181466937,39956093,0,34830
9469229469,1471108309,0,34831
2238404244,2238404320,0,34832
266298907,1471108466,0,34833
2357943953,135635604,0,34834
2357943953,135635604,0,34834
1181466937,39956093,0,34835
4492274624,257148249,0,34836
8284018039,1737617636,0,34837
1737617636,8284018039,0,34837
2238404244,2238404320,0,34838
135635604,297701063,0,34839
24555473,2006280943,0,34840
24555473,2006280943,0,34840
2238403998,319900200,0,34841
2238403998,319900200,0,34841
412123619,412123623,0,34842
412123619,412123623,0,34842
1262068009,135635604,0,34843
1262068009,135635604,0,34843
135635604,2357943953,0,34844
135635604,2357943953,0,34844
281766292,192964402,0,34845
281766292,192964402,0,34845
281766292,192964402,0,34845
281766292,192964402,0,34845
281766292,192964402,0,34845
281766292,192964402,0,34845
192964402,192964400,0,34845
192964402,192964400,0,34845
192964402,192964400,0,34845
192964402,192964400,0,34845
192964400,192964399,0,34845
192964400,192964399,0,34845
192964399,192964398,0,34845
192964399,192964398,0,34845
192964398,192964394,0,34845
192964398,192964394,0,34845
192964398,192964394,0,34845
192964398,192964394,0,34845
192964394,192964392,0,34845
192964394,192964392,0,34845
192964394,192964392,0,34845
192964394,192964392,0,34845
192964394,192964392,0,34845
1187011709,192964392,0,34845
1187011709,192964392,0,34845
280823838,1187011709,0,34845
1187011709,280823838,0,34845
798729281,280823838,0,34845
280823838,798729281,0,34845
280823838,798729281,0,34845
280823838,798729281,0,34845
280823838,798729281,0,34845
280823838,798729281,0,34845
280823838,798729281,0,34845
280823838,798729281,0,34845
798729281,280823838,0,34845
280823838,798729281,0,34845
280823838,798729281,0,34845
1157597546,798729281,0,34845
1157597546,798729281,0,34845
1157597546,798729281,0,34845
1157597546,798729281,0,34845
1157597546,798729281,0,34845
798729281,1157597546,0,34845
798729281,1157597546,0,34845
798729281,1157597546,0,34845
798729281,1157597546,0,34845
1157597546,798729281,0,34845
1157597546,1157597549,0,34845
1157597549,1157597546,0,34845
1157597549,1157597513,0,34845
1157597549,1157597513,0,34845
1157597513,1157600517,0,34845
1157597513,1157600517,0,34845
1157597513,1157600517,0,34845
1157597513,1157600517,0,34845
1157597513,1157600517,0,34845
281766288,1157600517,0,34845
281766288,5403539574,0,34845
281766288,5403539574,0,34845
281766288,5403539574,0,34845
281766288,5403539574,0,34845
281766288,5403539574,0,34845
281766288,5403539574,0,34845
5403539574,281766292,0,34845
5403539574,281766292,0,34845
5403539574,281766292,0,34845
5403539574,281766292,0,34845
5403539574,281766292,0,34845
281766292,192964402,0,34845
1262068009,2412695106,0,34846
1262068009,2412695106,0,34846
2357943953,135635604,0,34847
2357943953,135635604,0,34847
1937837946,1982590583,0,34848
266298907,1471108466,0,34849
2005190169,1937837946,0,34850
2238404244,2238404320,0,34851
1243842044,267398695,0,34852
1243842044,267398695,0,34852
5100468657,798729281,0,34853
5100468657,798729281,0,34853
1184512491,1982590585,0,34854
1184512491,1982590585,0,34854
2357943953,135635604,0,34855
2357943953,135635604,0,34855
266981989,1386088184,0,34856
1386088184,266981989,0,34856
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
135635604,1262068009,0,34857
135635604,1262068009,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
135635604,1262068009,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
1262068009,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
135635604,2357943953,0,34857
135635604,2357943953,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
135635604,2357943953,0,34857
2357943953,135635604,0,34857
135635604,2357943953,0,34857
2357943953,135635604,0,34857
135635604,2357943953,0,34857
135635604,2357943953,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
135635604,2357943953,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
2357943953,135635604,0,34857
135635604,1262068009,0,34857
3958563492,33146181,0,34858
33146181,3958563492,0,34858
8366452886,8366452890,0,34859
8366452886,8366452890,0,34859
261599469,1243842044,0,34860
1243842044,261599469,0,34860
1243842044,261599469,0,34861
24555473,2006280943,0,34862
24555473,2006280943,0,34862
24555473,2006280943,0,34862
2696071013,2068656771,0,34863
2384526985,1191889319,0,34864
2696071013,2068656771,0,34865
299488710,2916142873,0,34866
299488710,2916142873,0,34866
1737617634,1737617623,0,34867
1737617634,1737617623,0,34867
9741334861,9741334865,0,34868
9741334865,9741334861,0,34868
1262068009,2412695106,0,34869
1262068009,2412695106,0,34869
1262068009,2412695106,0,34869
135635657,1262068009,0,34869
135635657,1262068009,0,34869
135635657,1262068009,0,34869
135635657,1262068009,0,34869
1181466937,135635657,0,34869
1181466937,135635657,0,34869
1181466937,39956093,0,34869
