osm_id,matrix_index
512034,0
512039,1
512051,2
512057,3
512063,4
512064,5
20977775,6
20977783,7
20977807,8
20978209,9
20978257,10
20978316,11
20978320,12
20978340,13
20978343,14
20978551,15
20978627,16
20978722,17
20978726,18
20978790,19
20978794,20
20978821,21
21133583,22
21280193,23
21280251,24
21280254,25
21280286,26
21280316,27
21280319,28
21280345,29
21280388,30
21280413,31
21432788,32
21432792,33
21432834,34
21432842,35
21432844,36
21432861,37
21648788,38
21648952,39
21649702,40
21649767,41
21649781,42
21649787,43
21650017,44
21650045,45
21672845,46
21672882,47
21672897,48
21672943,49
21672958,50
21672962,51
21673578,52
21673581,53
21673584,54
21673613,55
21686234,56
21686237,57
21686260,58
21686265,59
21686269,60
21686272,61
21686296,62
21686313,63
21686318,64
21686358,65
21686371,66
21686374,67
21686395,68
21686411,69
21686419,70
21686456,71
21686467,72
21686469,73
21686472,74
21686475,75
21686479,76
21686487,77
21686490,78
21686503,79
21686509,80
21686515,81
21686594,82
21686610,83
21686908,84
21686909,85
21686911,86
21687044,87
21687048,88
21687052,89
21687093,90
21687117,91
21687123,92
21732654,93
21732656,94
21732671,95
21732679,96
21732697,97
21732874,98
21732929,99
21732936,100
21732959,101
21732980,102
21732984,103
21732988,104
21732995,105
21733267,106
21733269,107
21733272,108
21733274,109
21733275,110
21733283,111
21733284,112
21733290,113
21733301,114
21733321,115
21733328,116
21733330,117
21733331,118
21733332,119
21817951,120
21817963,121
21817966,122
21818014,123
21818094,124
21818096,125
21818133,126
21818143,127
21818201,128
21818213,129
21818215,130
21818218,131
21818244,132
21818249,133
21818251,134
21818254,135
21818266,136
24306323,137
24306337,138
24306344,139
24306390,140
24306395,141
24306424,142
24306464,143
24306472,144
24311169,145
24311258,146
24311332,147
24311381,148
24311614,149
24311677,150
24311697,151
24311744,152
24311944,153
24360236,154
24555431,155
24555473,156
24555474,157
24555481,158
24555496,159
24555507,160
24555545,161
24555547,162
24555564,163
24555573,164
24555574,165
24958081,166
24958083,167
24958098,168
24958158,169
24958163,170
24958167,171
24958178,172
24958180,173
24958183,174
24958187,175
24958194,176
24958197,177
24958203,178
24958205,179
24958206,180
24958208,181
24958210,182
24958212,183
24958219,184
24958221,185
24958224,186
25029794,187
25029808,188
25029841,189
25030939,190
25030944,191
25030949,192
25030954,193
25030957,194
25030979,195
25031025,196
25031031,197
25031035,198
25031043,199
25031048,200
25031050,201
25031069,202
25031097,203
25031103,204
25100837,205
25100845,206
25100858,207
25103088,208
25103117,209
25105821,210
25105953,211
25113818,212
25113830,213
25113833,214
25117432,215
25117447,216
25117503,217
25117508,218
25283538,219
25283546,220
25283557,221
25283578,222
25283580,223
25283582,224
25283584,225
25283588,226
25283590,227
25283591,228
25283631,229
25283640,230
25283646,231
25283662,232
25283727,233
25283783,234
25283809,235
25283810,236
25284066,237
25284069,238
25422067,239
25422068,240
25422070,241
25422071,242
25422074,243
25422075,244
25422076,245
25422081,246
25422086,247
25438844,248
25440131,249
25552996,250
25553000,251
25553025,252
25553050,253
25553053,254
25553070,255
25553075,256
25553088,257
25553096,258
25553132,259
25553134,260
25928708,261
25928709,262
25928711,263
25928712,264
25928719,265
25928721,266
26421523,267
26421527,268
26421529,269
26421531,270
26421534,271
26421538,272
26734760,273
26734761,274
26744721,275
26744735,276
26744737,277
26744739,278
26744741,279
26744757,280
26744826,281
26744854,282
26744869,283
26744871,284
26744882,285
26744883,286
26744889,287
26744912,288
26744915,289
26744931,290
26744933,291
26745775,292
26745785,293
26745799,294
26745821,295
26745824,296
26745826,297
26745834,298
26745836,299
26745850,300
26745868,301
26745908,302
26745913,303
26745917,304
26745918,305
26754383,306
26754384,307
26754386,308
26754387,309
26754432,310
26754434,311
26768322,312
26768323,313
26768326,314
26819800,315
26819802,316
26819805,317
26819809,318
26819811,319
26819851,320
26819869,321
26819876,322
26819891,323
26819892,324
26819953,325
26907020,326
26915333,327
26915335,328
26915336,329
26915341,330
26915342,331
26915350,332
26915351,333
26915352,334
26915354,335
26915356,336
26915362,337
26915366,338
26915380,339
26915393,340
26915399,341
26915439,342
26915441,343
26915452,344
26915456,345
26915508,346
26915509,347
26915522,348
26915525,349
26915542,350
26936832,351
26936902,352
26936904,353
26936931,354
26936932,355
26936933,356
26936934,357
26936935,358
26936936,359
26936937,360
26936938,361
26936940,362
26936946,363
26936967,364
26936968,365
26936969,366
26936970,367
26936971,368
26936973,369
26938716,370
26938717,371
26938718,372
26938719,373
26938721,374
27088458,375
27088461,376
27088467,377
27088471,378
27088479,379
27088480,380
27088481,381
27088482,382
27088492,383
27088507,384
27194895,385
27194900,386
27194902,387
27194904,388
27194905,389
27194916,390
27194921,391
27194922,392
27194923,393
27194925,394
27194927,395
27194929,396
27194932,397
27194940,398
27194941,399
27194943,400
27194947,401
27194954,402
27194958,403
27194959,404
27194960,405
27194961,406
27194964,407
27194965,408
27194968,409
27194969,410
27194975,411
27194987,412
27194989,413
27212962,414
27212974,415
27212980,416
27213003,417
27213006,418
27213014,419
27213017,420
27213062,421
27213072,422
27213101,423
27213116,424
27213121,425
27213137,426
27427973,427
27427992,428
27427995,429
27428016,430
27428128,431
27428129,432
27428130,433
27428132,434
27428361,435
27428375,436
27537983,437
27537989,438
27537993,439
27537998,440
27538005,441
27538064,442
27538078,443
27538087,444
27538116,445
27538122,446
27538130,447
27538138,448
27749563,449
27787754,450
30222159,451
30222167,452
30298853,453
30324356,454
30347275,455
30553227,456
30553228,457
30553230,458
30559005,459
30559007,460
30559031,461
30559033,462
30559045,463
30559047,464
30559051,465
30560615,466
30560616,467
30560617,468
30560619,469
30560625,470
30560634,471
30560639,472
30560656,473
30560679,474
30560684,475
30560694,476
30560711,477
30560713,478
30560723,479
30560728,480
30560737,481
30560739,482
30560741,483
30560744,484
30560805,485
30560806,486
30560807,487
30560812,488
30561264,489
30561265,490
30561269,491
30561270,492
30561271,493
30561292,494
30561536,495
30561549,496
30561550,497
30561551,498
30561569,499
30561596,500
30561872,501
30561874,502
30561892,503
30561964,504
30561966,505
30561974,506
31380987,507
31380988,508
32161926,509
32161927,510
32161932,511
32161935,512
32161940,513
32161946,514
32161955,515
32164304,516
32175710,517
32177021,518
32530888,519
32530890,520
32530893,521
32530894,522
32530900,523
32648101,524
32648102,525
32648104,526
32648106,527
32648108,528
32648112,529
33146152,530
33146158,531
33146181,532
33146187,533
33489972,534
33489985,535
33489999,536
33490014,537
33490024,538
33490050,539
33490408,540
33490415,541
33490419,542
33490453,543
33490994,544
34822542,545
35127152,546
35689148,547
35689149,548
35689214,549
35689221,550
35689224,551
35689227,552
35689233,553
35689238,554
35799300,555
35799311,556
35799314,557
35799317,558
35799319,559
35803367,560
35803370,561
35803374,562
35803378,563
35803381,564
35803386,565
35803389,566
35803393,567
35803397,568
35803399,569
35803405,570
35803408,571
35803412,572
35803421,573
35803425,574
35964588,575
35964592,576
36133847,577
36133848,578
36134740,579
36301133,580
36301150,581
36301155,582
36301194,583
36301199,584
36306136,585
36306137,586
36306139,587
36306142,588
36306144,589
36306156,590
36306162,591
36306169,592
39955745,593
39955839,594
39956093,595
40131266,596
40131285,597
40131289,598
40131323,599
40131385,600
40131390,601
40131467,602
40131527,603
40131542,604
40131563,605
40131578,606
40131583,607
40131587,608
40131591,609
40131594,610
40131602,611
40131615,612
43457476,613
43457479,614
43457501,615
43457519,616
43457527,617
43457538,618
43457547,619
43457551,620
49488657,621
49488736,622
49488778,623
49488807,624
49488813,625
49488820,626
49488863,627
49488886,628
49488903,629
49488925,630
49488930,631
49499533,632
49499570,633
49499699,634
49499721,635
49499966,636
49503111,637
51154584,638
51154591,639
55484320,640
59148178,641
59148184,642
59149720,643
59608948,644
59662220,645
59662240,646
59662248,647
59662253,648
59667683,649
59667686,650
59667690,651
59667691,652
59667699,653
59667701,654
59667704,655
59667707,656
59667709,657
59667717,658
59667720,659
59667721,660
59667723,661
59667724,662
59667728,663
59667730,664
59667743,665
59667746,666
59667749,667
59667751,668
59667752,669
59667755,670
59667758,671
59667760,672
59667761,673
59667763,674
59667764,675
59667766,676
59667771,677
59783841,678
59783988,679
59783990,680
59783991,681
59783993,682
59784000,683
59784002,684
59784003,685
59784005,686
59784008,687
59784010,688
59784012,689
59983379,690
59983380,691
60303330,692
60303331,693
60312494,694
60312496,695
60335057,696
60335058,697
61131178,698
61138982,699
61138985,700
61292883,701
61292902,702
63800712,703
63800734,704
63800740,705
63800758,706
63800763,707
63800771,708
63800787,709
63800795,710
63800808,711
63800856,712
63800864,713
63800870,714
68280171,715
68280179,716
68280191,717
68280199,718
68280209,719
68280215,720
68280218,721
75773878,722
75773880,723
75773882,724
75773888,725
75773892,726
75773898,727
75773906,728
75773908,729
75914846,730
75946774,731
75946776,732
75958527,733
75958535,734
75958538,735
75958540,736
75958545,737
75958546,738
75958547,739
75958551,740
75959517,741
75959521,742
75959522,743
75961572,744
75964362,745
75964365,746
75964368,747
75964372,748
75964374,749
75964377,750
75976567,751
75976568,752
75978131,753
75980139,754
75980141,755
75980142,756
75980143,757
75980145,758
75982011,759
75982012,760
75982013,761
75982897,762
75982899,763
75982900,764
75984167,765
75988178,766
75988179,767
75988180,768
75989691,769
75992201,770
75992804,771
75992805,772
76463495,773
76463502,774
76463642,775
76463644,776
76463712,777
76463722,778
76463723,779
76463744,780
76463820,781
76463825,782
76465724,783
76468557,784
76537273,785
76863293,786
76915115,787
76916619,788
76918044,789
76918045,790
76919905,791
76925728,792
76926004,793
76926513,794
76926943,795
76926965,796
76977884,797
76986155,798
76986157,799
77666542,800
77862756,801
77862757,802
77862759,803
77870415,804
77870420,805
77870434,806
77870446,807
77870451,808
77870460,809
79416740,810
79416748,811
79416812,812
79416815,813
79422703,814
79422708,815
79422718,816
79422724,817
79422727,818
79422730,819
79422739,820
79422743,821
79422747,822
79422751,823
79424171,824
79424194,825
79874461,826
79875692,827
79876798,828
79877106,829
79879930,830
79880808,831
79885679,832
79885702,833
79885703,834
80155239,835
80158549,836
80159102,837
80396904,838
81049201,839
81051384,840
81497916,841
81497921,842
81497925,843
81497927,844
81497928,845
81497954,846
81497959,847
82020804,848
82020818,849
82020842,850
82020860,851
82020895,852
82020909,853
82020910,854
82020914,855
82626804,856
82653670,857
82653671,858
82682761,859
82682763,860
83859990,861
83862166,862
86048134,863
86048188,864
86675601,865
88225816,866
88225819,867
88225822,868
88225828,869
88225833,870
88225838,871
88225840,872
88225861,873
88225870,874
88225875,875
89131370,876
89131371,877
90467965,878
92898348,879
92898357,880
92898366,881
92898374,882
92898381,883
92898387,884
92898394,885
92898401,886
92898411,887
92898422,888
92898430,889
