u,v,k,route_id
1416681046,413941113,0,1
568700082,670636964,0,1
568700082,670636964,0,1
568700082,568700132,0,1
568700082,568700132,0,1
568700082,568700132,0,1
568700082,568700132,0,1
194452869,1958996444,0,2
194452869,1958996444,0,2
9215390413,1915265304,0,3
9215390413,1915265304,0,3
9215390413,1915265304,0,3
3949040493,2660117437,0,3
415403467,9602462601,0,4
9602462601,415403467,0,4
9602462601,415403467,0,4
9602462601,415403467,0,4
415403467,415403465,0,4
3949042189,3949042189,0,5
295177026,292150316,0,6
2189851606,2108036302,0,7
2108036302,7042638565,0,7
7042638565,2108036315,0,7
2463561513,2463561524,0,8
3813070523,3030948338,0,9
3813070523,3030948338,0,9
5751308592,3030948338,0,9
298513241,273379638,0,10
1739120547,1739120549,0,10
415403483,415403482,0,11
415403468,415403483,0,11
415403468,415403469,0,11
12850112950,12850112962,0,12
12850112950,12850112962,0,12
12850112962,2575467241,0,12
12850112962,2575467241,0,12
2575467241,52233427,0,12
2575467241,52233427,0,12
415403450,52233427,0,12
9659992436,415403450,0,12
2463561513,2463561524,0,13
2463561513,2463561524,0,13
3949042062,3949042038,0,14
3949042062,3949042038,0,14
3949042062,3949042058,0,14
9263556658,3949042058,0,14
9263556658,9263556663,0,14
9263556658,9263556663,0,14
9263556658,9263556663,0,14
9263556658,9263556663,0,14
9263556658,9263556663,0,14
9263556658,9263556663,0,14
9263556663,1985083933,0,14
1985083933,9263556663,0,14
1985083933,9263556663,0,14
9263556663,1985083933,0,14
9263556663,1985083933,0,14
9263556663,1985083933,0,14
1985083933,1985083961,0,14
3949042062,3949042038,0,15
343356760,444751989,0,16
444751989,343356760,0,16
8388144412,252327349,0,17
7042638565,7042638561,0,18
7042638565,2108036315,0,18
2463561513,2463561524,0,19
2463561513,2463561524,0,19
2463561513,2463561524,0,19
2463561513,2463561524,0,19
2463561513,2463561524,0,19
292150342,273379628,0,20
273379628,292150342,0,20
273379628,292150342,0,20
8344489157,8344489160,0,21
8344489157,8344489160,0,21
183727329,183727329,0,22
3740566342,1383543733,0,23
3740566342,1383543733,0,23
1928537683,1928537779,0,24
1928537683,1928537779,0,24
274972855,274972856,0,25
7042638565,13317675541,0,26
2108036315,7042638565,0,26
2108036315,7042638565,0,26
2108036315,7042638565,0,26
273383491,273384700,0,27
273384700,273383491,0,27
2463561513,2463561524,0,28
2463561513,2463561524,0,28
2463561513,2463561524,0,28
279077089,8370686532,0,29
8370686532,279077088,0,29
279077089,8370686532,0,30
8370686532,279077088,0,30
279077088,13427653512,0,30
13427653512,13427653511,0,30
964656866,964656867,0,31
964656866,520574904,0,31
372497829,279232159,0,32
371661710,279232159,0,32
12057136938,1955885928,0,33
12057136938,1955885928,0,33
1955885928,12057136938,0,33
12057136934,12057136938,0,33
2619975077,2619975077,1,34
303008741,315821652,0,35
5788853210,9826422524,0,36
5788853210,9826422524,0,36
9826422524,1748645135,0,36
343359662,8230869157,0,37
8230869157,343359663,0,37
343359663,343359692,0,37
2463561513,2463561524,0,38
2463561513,2463561524,0,38
2620837063,823008205,0,39
3009292338,434302552,0,40
12094594833,434302552,0,40
183727329,183727329,0,41
183727329,183727329,0,42
183727329,183727329,0,42
339362389,648875677,0,43
339362389,648875677,0,43
339362389,648875677,0,43
648875677,339362389,0,43
339362389,648875677,0,43
415403451,415403450,0,44
415403450,415403451,0,44
415403451,415403450,0,44
415403450,9659992436,0,44
2910419047,9659992436,0,44
7040736432,345611804,0,45
345611804,494855702,0,45
8388144413,252327349,0,46
667755879,8388144413,0,46
8388144412,252327349,0,47
372497819,520574911,0,48
520574911,372497819,0,48
12188775450,343375023,0,49
12188775450,343375023,0,49
2625648266,12188775450,0,49
7040736432,8962150663,0,50
273379628,292150342,0,51
2619975077,2619975077,1,52
2289377665,5015263642,0,53
8344489157,8344489160,0,54
8344489157,8344489160,0,55
9052947197,5335879590,0,56
5335879590,9052947197,0,57
1317448264,5335879590,0,57
1317448264,5335879590,0,57
1317448373,1317448264,0,57
1317448264,1317448373,0,57
2575467241,12850112965,0,58
2575467241,12850112965,0,58
2575467241,12850112965,0,58
298513282,298513277,0,59
298513282,298513277,0,59
298513282,600409497,0,59
4743111152,6654816582,0,60
4743111152,6654816582,0,60
1928537683,1928537779,0,61
1928537683,1928537779,0,61
1928537683,1928537779,0,61
1928537683,1928537779,0,61
1928537683,1928537779,0,61
1928537683,1928537779,0,61
13068019161,1928537683,0,61
13068019161,1928537683,0,61
13068019161,1928537683,0,61
13068019161,1928537683,0,61
13068019161,1928537683,0,61
298513282,273383452,0,62
600409497,298513282,0,62
3699778840,8388153618,0,63
3699778840,667755879,0,64
1739120549,298513241,0,65
1739120549,298513241,0,65
3699773218,3699773189,0,66
3699773218,3699773189,0,66
3699773218,3699773189,0,66
3949042042,3949042007,0,67
3949042042,3949042007,0,67
3949042062,3949042042,0,67
3949042062,3949042038,0,67
3949042062,3949042038,0,67
3949042042,3949042007,0,68
3949042042,3949042007,0,68
3949042042,3949041992,0,68
3949041992,3949042042,0,68
60139716,280661158,0,69
60139716,280661158,0,69
60139716,649051429,0,69
415403487,415403498,0,70
415403487,415403498,0,70
964656867,1190921259,0,71
2660117437,3949040492,0,72
2660117437,3949040492,0,72
301097580,3053737163,0,73
301097580,301097581,0,73
5015263633,2289377665,0,74
7439338117,372497833,0,75
9067150795,7439338117,0,75
7439338117,9067150795,0,75
371661868,9067150795,0,75
273383502,298513277,0,76
298513277,273383502,0,76
298513277,273383502,0,76
273383502,298513277,0,76
345582700,345582656,0,77
345582656,345582700,0,77
273383491,273384700,0,78
273384700,273383491,0,78
273384700,273383491,0,78
279077088,649051426,0,79
279077088,649051426,0,80
279077088,244256686,0,80
279077088,244256686,0,80
279077088,244256686,0,80
279077088,244256686,0,80
279077088,244256686,0,80
649051429,649051426,0,80
649051429,649051426,0,80
649051429,649051426,0,80
1383543734,1383543730,0,81
372542088,372542092,0,82
183727329,183727329,0,83
8644206090,258780357,0,84
345601741,2663382657,0,85
3949042189,3949042189,0,86
1317448264,1317448373,0,87
11673824676,4743110825,0,88
11673824676,4743110825,0,88
3949040493,2660117437,0,89
3949040493,2660117437,0,89
1764497603,1764497585,0,90
1317448264,1317448237,0,91
1317448264,1317448237,0,91
1317448264,1317448237,0,91
1317448373,1317448264,0,91
1317448264,1317448373,0,91
3949041848,1764497564,0,92
183727329,183727329,0,93
9633452974,258780357,0,94
2625648266,2625648272,0,95
2625648272,2625648266,0,96
1764497569,1764497572,0,97
1764497572,1764497569,0,97
1764497583,1764497569,0,97
5335879590,9052947197,0,98
1317448264,5335879590,0,98
5335879590,1317448264,0,98
9052947197,5335879590,0,99
345601033,2582089534,0,100
183727329,183727329,0,101
1955885928,1928537694,0,101
1955885928,1928537694,0,101
1955885928,1928537694,0,101
13068019166,1955885928,0,101
13068019166,13068019163,0,101
13068019166,13068019163,0,101
13068019166,13068019163,0,101
12057136938,13068019163,0,101
12057136938,12057136934,0,101
1317448373,1317448237,0,102
1317448237,1317448373,0,102
1317448373,1317448237,0,103
1317448373,1317448237,0,103
3699773216,1317448373,0,103
279077083,299418481,0,104
279077083,299418481,0,104
345673153,5751308586,0,105
4715289282,372542125,0,106
9215390413,1915265304,0,107
3949040493,2660117437,0,107
2582089534,345601033,0,108
345601033,2582089534,0,108
343357182,343356692,0,109
343356692,343356693,0,109
343382730,343356693,0,109
343355492,343382730,0,109
343355492,343382730,0,109
2582089533,2582089534,0,110
2582089534,2582089533,0,110
389881774,1793767814,0,111
298513241,1739120549,0,112
1739120549,298513241,0,112
3949040493,2660117437,0,113
3949040493,2660117437,0,113
345663738,5963641575,0,114
345663738,5963641575,0,114
413941113,413941111,0,115
413941113,309060401,0,115
9826422518,1748645159,0,116
1748645159,9826422518,0,116
345601033,2663382657,0,117
2663382659,2663382657,0,117
2663382657,2663382659,0,117
8320174956,2663382659,0,117
2663382657,8320174956,0,117
2663382657,8320174956,0,117
2663382657,8320174956,0,117
345601741,2663382657,0,117
2660117437,3949040492,0,118
1739120566,885871994,0,119
885871994,1739120566,0,119
1317448237,1317448373,0,120
1317448373,3699773218,0,120
3699773218,3699773189,0,120
1383543730,2289377665,0,121
3699773217,2289377665,0,122
2289377665,3699773217,0,122
2660117437,3949040492,0,123
279077083,299418481,0,124
299418482,299418481,0,124
3949040493,2660117437,0,125
3949040493,2660117437,0,125
3949040493,2660117437,0,126
8388144412,252327349,0,127
1317448373,1317448264,0,128
1317448264,1317448373,0,128
2625648272,2625648266,0,129
2625648266,2625648272,0,130
2625648272,2625648266,0,130
12188775450,2625648266,0,130
2663382659,8320174959,0,131
2663382657,2663382659,0,131
667755879,8388144413,0,132
8388144413,667755879,0,132
8388144413,8388144412,0,133
345601741,2663382657,0,134
2663382659,2663382657,0,134
2663382659,2663382657,0,134
8282886553,9181564370,0,135
8282886553,9181564370,0,135
9181564370,274972856,0,135
274972855,274972856,0,135
667755888,274972855,0,135
667755887,667755888,0,135
8388153618,667755887,0,135
8388153619,8388153618,0,135
345601741,2663382657,0,136
2663382657,8320174956,0,136
273384700,273383491,0,137
343356760,444751989,0,138
3699773218,3699773189,0,139
3699773218,3699773189,0,139
343359663,343359692,0,140
343382730,343359663,0,140
343355492,343382730,0,140
343359663,343359692,0,141
343355596,343359663,0,141
372497819,520574911,0,142
520574904,372497819,0,142
9052947197,5335879590,0,143
4715289282,372542125,0,144
336391940,336391948,0,145
336391940,336391948,0,145
13427653512,279077088,0,146
279077088,244256686,0,147
279077088,244256686,0,147
2463561513,2463561524,0,148
2625648272,2625648266,0,149
5335879590,9052947197,0,150
8344489157,9052947197,0,150
8344489157,8344489160,0,150
8344489157,8344489160,0,150
8344489157,8344489160,0,150
415403468,415403469,0,151
415403468,7837045786,0,151
415403468,415403469,0,152
415403468,2721068169,0,152
2721068169,415403486,0,152
1317448373,1317448264,0,153
1317448264,1317448373,0,153
3699773216,1317448373,0,153
1317448373,1317448264,0,154
1317448373,1317448264,0,154
1317448264,5335879590,0,155
1317448264,1317448373,0,155
3949040493,2660117437,0,156
1739120549,298513241,0,157
1739120549,298513241,0,157
2660117437,3949040492,0,158
1739120549,298513241,0,159
298514251,298513246,0,159
2619975077,2619975077,1,160
1739120549,298513241,0,161
1739120549,298513241,0,161
9052947197,5335879590,0,162
8344489157,9052947197,0,162
8344489157,8344489160,0,162
8344489157,8344489160,0,162
8344489157,8344489160,0,162
649051429,60139716,0,163
60139716,649051429,0,163
8388153619,8388153618,0,164
336391940,336391948,0,165
336391940,336391948,0,165
1383543730,3699773216,0,166
1383543730,3699773216,0,166
2289377671,1383543730,0,167
1764497583,1764497569,0,168
1764497577,1764497569,0,168
1764497591,1764497577,0,168
1383543733,1383543730,0,169
3699773218,3699773189,0,170
3699773218,3699773189,0,170
3699773218,3699773189,0,171
3699773218,3699773217,0,171
2289377665,3699773217,0,171
60139716,649051429,0,172
60139716,649051429,0,172
60139716,372542088,0,172
60139716,372542088,0,172
372542088,60139716,0,172
60139716,372542088,0,172
60139716,649051429,0,172
60139716,649051429,0,172
60139716,649051429,0,172
8344489160,8344489157,0,173
8344489157,8344489160,0,173
649051429,649051426,0,174
279077088,244256686,0,175
279077088,244256686,0,175
3949041848,1764497564,0,176
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854806893,9854835649,0,177
9854835649,806397523,0,177
9854741786,806397523,0,177
9854741786,806397523,0,177
9854741786,806397523,0,177
9854741786,806397523,0,177
9854741786,6968500152,0,177
6968500152,9854741786,0,177
6968500152,9854741786,0,177
336391948,6968500152,0,177
6968500152,336391948,0,177
6968500152,336391948,0,177
336391948,6968500152,0,177
6968500152,336391948,0,177
336391948,336391940,0,177
2663382659,2663382657,0,178
345601033,2582089534,0,179
2582089534,345601033,0,179
13629233595,9633452974,0,180
13629233595,9633452974,0,180
9633452974,258780364,0,180
279077088,13427653512,0,181
6098775520,13427653512,0,181
2660117437,3949040492,0,182
2660117437,3949040492,0,182
3949040493,2660117437,0,182
3949040493,2660117437,0,182
600409497,298513282,0,183
600409497,298513282,0,183
3949040493,2660117437,0,184
4715289282,372542125,0,185
343382730,343356693,0,186
343355492,343382730,0,186
13629233565,1793767992,0,187
13629233565,1793767992,0,188
258780357,9633452974,0,189
701435792,438452996,0,190
701435798,701435792,0,190
701435798,701435792,0,190
701435792,701435798,0,190
299954753,701435798,0,190
3949040493,2660117437,0,191
299418482,299418481,0,192
299418482,279077093,0,192
279077093,279077089,0,192
12057136939,13068019163,0,193
13068019163,13068019162,0,193
345663738,5963641575,0,194
5963641575,2191625141,0,194
299418482,299418481,0,195
279077078,299418482,0,195
3699773217,1317448373,0,196
2289377665,3699773217,0,196
1356642676,343356760,0,197
343356760,308823685,0,197
3699773216,1317448373,0,198
2592435262,1317448373,0,198
2663382657,8320174956,0,199
2663382657,8320174956,0,199
2663382657,8320174956,0,199
2663382659,8320174956,0,199
13629233565,1793767992,0,200
345601033,2582089534,0,201
2582089534,345601033,0,201
2463561513,2463561524,0,202
339362404,339362399,0,203
339362399,9397070475,0,203
298514251,298513246,0,204
298513246,298514251,0,204
3949041848,1764497564,0,205
372542125,371661710,0,206
964656867,1190921259,0,207
345582656,345582700,0,208
371661710,372542125,0,209
372542125,371661710,0,209
279077088,244256686,0,210
3949040493,2660117437,0,211
372542125,371661710,0,212
415403468,7837045786,0,213
389881774,1793767814,0,214
2575467241,12850112965,0,215
2575467241,52233427,0,215
2575467241,52233427,0,215
52233427,415403499,0,215
389881774,1793767814,0,216
964656866,520574904,0,217
1317448264,1317448373,0,218
2592435262,1317448373,0,218
8388144412,252327349,0,219
8388144412,252327349,0,219
8388144412,252327349,0,219
8388144412,252327349,0,220
2663382659,8320174959,0,221
2663382659,8320174959,0,221
8320174968,2663382659,0,221
372542125,371661710,0,222
372542125,371661710,0,222
3949040493,2660117437,0,223
3949040493,2660117437,0,223
1317448373,1317448264,0,224
1317448264,1317448373,0,224
2592435262,1317448373,0,224
2592435262,1317448373,0,224
1317448373,2592435262,0,224
1317448373,2592435262,0,224
2289377665,3699773217,0,225
3699773216,3699773217,0,225
1383543730,3699773216,0,225
1985083933,1985083961,0,226
3949042189,1985083933,0,226
2289377665,3699773217,0,227
649051429,60139716,0,228
60139716,649051429,0,228
1985083933,1985083961,0,229
9263556663,1985083933,0,229
9263556663,1985083933,0,229
9263556663,1985083933,0,229
1985083933,9263556663,0,229
1985083933,9263556663,0,229
9263556663,1985083933,0,229
9263556658,9263556663,0,229
9263556658,9263556663,0,229
9263556658,9263556663,0,229
9263556658,9263556663,0,229
9263556658,9263556663,0,229
9263556658,9263556663,0,229
9263556658,3949042058,0,229
3949042062,3949042058,0,229
3949042062,3949042038,0,229
3949042062,3949042038,0,229
3949041848,1764497564,0,230
8388144412,252327349,0,231
2463561513,2463561524,0,232
2463561513,2463561524,0,232
2463561524,3148861329,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
3148861329,370693004,0,232
370693004,9215424195,0,232
1267727376,9215424195,0,232
9215424195,1267727376,0,232
9215424191,1267727376,0,232
2660117412,9215424191,0,232
2660117412,9215424191,0,232
2660117412,9215424191,0,232
2660117412,9215424191,0,232
2660117412,9215424191,0,232
3974946613,2660117412,0,232
3974946613,2660117412,0,232
2619975093,3974946613,0,232
2619975093,3974946613,0,232
3974946613,2619975093,0,232
2619975077,2619975093,0,232
2619975077,2619975077,1,232
2619975077,2619975077,1,232
2619975077,2619975077,1,232
3949041848,1764497564,0,233
8388144412,252327349,0,234
649051429,60139716,0,235
372542092,372542088,0,235
12057136938,13068019163,0,236
12057136934,12057136938,0,236
5669650440,12057136934,0,236
12188775450,2625648266,0,237
2625648266,343355502,0,237
881141039,343355502,0,237
2663382659,2663382657,0,238
2289377665,3699773217,0,239
3699773217,2289377665,0,239
13629233565,1793767992,0,240
3949042189,3949042189,0,241
3949040493,2660117437,0,242
3949040493,2660117437,0,242
2289377665,3699773217,0,243
2289377665,3699773217,0,243
3699773217,2289377665,0,243
1764497591,1764497577,0,244
1764497577,1764497585,0,244
1764497596,1764497585,0,244
371661710,372542125,0,245
372542125,371661710,0,245
371661710,279232159,0,246
279232159,5742855315,0,246
279232159,371661710,0,247
371661710,279232159,0,247
3949042062,3949042038,0,248
371661710,279232159,0,249
371661710,279232159,0,249
4743111152,6654816582,0,250
3949042189,3949042189,0,251
1317448373,1317448264,0,252
1317448264,1317448373,0,252
1317448264,1317448373,0,252
2592435262,1317448373,0,252
2592435262,1317448373,0,252
1317448373,2592435262,0,252
2592435262,1317448373,0,252
336391948,336391940,0,253
6968500152,336391948,0,253
299418482,279077078,0,254
279077078,299418482,0,254
194452869,1958996444,0,255
194452869,1958996444,0,255
183727329,183727329,0,256
183727329,183727329,0,256
183727329,183727329,0,256
183727329,183727329,0,256
183727329,1955885928,0,256
1955885928,12057136938,0,256
1955885928,12057136938,0,256
12057136938,1955885928,0,256
12057136938,1955885928,0,256
12057136938,1955885928,0,256
3949040493,2660117437,0,257
3949040493,2660117437,0,257
3949040493,2660117437,0,257
183727329,183727329,0,258
183727329,183727329,0,258
2289377665,3699773217,0,259
1317448373,2592435262,0,260
345611804,494855702,0,261
8388153618,667755887,0,262
3740566342,1383543733,0,263
3740566342,1383543733,0,263
3740566339,3740566342,0,263
3740566339,3740566342,0,263
3740566331,3740566339,0,263
3740566331,3740566339,0,263
3740566331,3740566339,0,263
3740566331,3740566339,0,263
3740566331,3740566339,0,263
3740566331,3740566339,0,263
3699773189,3740566331,0,263
3699773189,3740566331,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3699773218,3699773189,0,263
3740566342,1383543733,0,264
8388153617,8388153618,0,265
8388153617,8388153618,0,265
1739120549,298513241,0,266
3699773218,3699773189,0,267
3699773218,3699773189,0,267
371661803,372542125,0,268
1383543730,3699773216,0,269
1383543730,3699773216,0,269
6968500152,336391948,0,270
6968500152,336391948,0,270
2592435262,1317448373,0,271
1317448373,3699773218,0,271
3699773218,3699773217,0,271
3699773216,3699773217,0,271
1383543730,3699773216,0,271
2592435262,1317448373,0,272
2592435262,1317448373,0,272
2463561513,2463561524,0,273
2619975077,2619975077,1,274
2619975077,2619975077,1,275
2619975077,2619975093,0,275
3974946613,2619975093,0,275
2619975093,3974946613,0,275
2619975093,3974946613,0,275
3974946613,2660117412,0,275
3974946613,2660117412,0,275
2660117412,9215424191,0,275
2660117412,9215424191,0,275
2660117412,9215424191,0,275
2660117412,9215424191,0,275
2660117412,9215424191,0,275
9215424191,1267727376,0,275
9215424195,1267727376,0,275
1267727376,9215424195,0,275
9215424195,2680771927,0,275
2680771927,2365423033,0,275
2680771927,2365423033,0,275
9215420210,2365423033,0,275
2660117437,3949040492,0,275
8644206090,258780357,0,276
2663382657,2663382659,0,277
8320174968,2663382659,0,277
1383543730,2289377671,0,278
2289377671,1383543730,0,278
2663382657,2663382659,0,279
8320174956,2663382659,0,279
345601033,2582089534,0,280
2582089534,345601033,0,280
345601033,2582089534,0,280
345601033,2582089534,0,280
1356642676,522051541,0,281
343356760,1356642676,0,281
1317448264,5335879590,0,282
9052947197,5335879590,0,282
8344489157,9052947197,0,282
8344489157,8344489160,0,282
8344489157,8344489160,0,282
8344489157,8344489160,0,282
860552382,860552358,0,283
1317448264,5335879590,0,284
9052947197,5335879590,0,284
8344489157,9052947197,0,284
8344489157,8344489160,0,284
8344489157,8344489160,0,284
8344489157,8344489160,0,284
295177026,292150316,0,285
295177026,292150316,0,285
295177026,292150316,0,285
295177026,292150316,0,285
292150316,295177026,0,285
5963641575,2191625141,0,286
5963641557,5963641575,0,286
5963641575,5963641557,0,286
3949042189,3949042189,0,287
3949042189,3949042189,0,287
2191625141,5963641575,0,288
345612432,2191625141,0,288
1383543730,3699773216,0,289
273384700,273383491,0,290
273384700,273383491,0,290
273383491,273384700,0,290
1383543730,3699773216,0,291
1383543730,3699773216,0,291
1383543730,3699773216,0,291
1739120547,1739120549,0,292
1739120547,1739120549,0,292
2582089534,345601033,0,293
2582089534,345601033,0,293
2582089534,345601033,0,293
345601033,2582089534,0,293
2592435262,1317448373,0,294
2592435262,1317448373,0,294
2592435262,1317448373,0,295
1317448373,2592435262,0,295
2592435262,1317448373,0,295
8320174968,2663382659,0,296
1739120549,292150360,0,297
1739120549,292150360,0,297
2463561513,2463561524,0,298
2463561513,2463561524,0,299
389881774,1793767814,0,300
345673153,5751308586,0,301
5751308586,345673153,0,301
2663382659,8320174956,0,302
8320174969,8320174956,0,302
2660117437,3949040492,0,303
9215420210,2365423033,0,303
2365423033,2672740866,0,303
2365423033,2672740866,0,303
2672740866,2660117437,0,303
2660117437,2672740866,0,303
3949040493,2660117437,0,303
3949040493,2660117437,0,303
12094594833,434302552,0,304
12094594833,434302552,0,304
1793767816,12094594833,0,304
258780357,9633452974,0,305
3949040493,2660117437,0,306
7837045786,415403468,0,307
3949042189,3949042189,1,308
9397070475,339362399,0,309
1764497596,1764497585,0,310
1764497603,1764497585,0,310
1764497603,1764497585,0,310
2660117437,3949040492,0,311
520574904,372497819,0,312
372497823,372497819,0,312
371644544,372497823,0,312
2191625141,345612432,0,313
2191625141,345612432,0,313
3949040493,2660117437,0,314
3949040493,2660117437,0,314
3949040493,2660117437,0,315
2289377665,3699773217,0,316
3699773217,2289377665,0,316
3949042189,3949042189,0,317
13629233565,1793767992,0,318
2592435262,1317448373,0,319
2592435262,1317448373,0,319
372497819,520574904,0,320
8388144412,252327349,0,321
8388144412,252327349,0,322
8388144412,252327349,0,322
8388144412,252327349,0,322
7042638565,2108036315,0,323
2108036315,7042638565,0,323
2108036315,7042638565,0,323
5963641557,2108036315,0,323
3949042189,3949042189,1,324
3949040493,2660117437,0,325
3949040493,2660117437,0,325
3949042189,3949042189,0,326
5963641557,5963641575,0,327
3699773218,3699773189,0,328
3699773218,3699773189,0,328
389881774,1793767814,0,329
3949040493,2660117437,0,330
2463561513,2463561524,0,331
183727329,183727329,0,332
520574904,372497819,0,333
520574904,372497819,0,333
667755887,667755888,0,334
292150360,1739120549,0,335
4743111153,4743111152,0,336
3949040493,2660117437,0,337
3949040493,2660117437,0,337
3949040493,2660117437,0,337
258780357,9633452974,0,338
258780357,9633452974,0,338
9633452974,258780364,0,338
2463561513,2463561524,0,339
649051429,60139716,0,340
60139716,649051429,0,340
1383543733,1383543730,0,341
1383543733,1383543730,0,341
8388144412,252327349,0,342
8388144412,252327349,0,342
60139702,371661803,0,343
371661803,60139702,0,343
520560875,371661803,0,344
2660117437,3949040492,0,345
1383543730,3699773216,0,346
1383543730,3699773216,0,346
389881774,1793767814,0,347
2660117437,3949040492,0,348
3949040493,2660117437,0,349
8344489157,8344489160,0,350
8344489160,8344489157,0,350
1383543730,2289377671,0,351
2289377671,1383543730,0,351
9633452974,258780357,0,352
371661803,60139702,0,353
8388153617,667755879,0,354
9826422518,1748645159,0,355
9826422518,1748645159,0,355
8320174968,2663382659,0,356
8320174969,8320174968,0,356
8320174956,8320174969,0,356
667755879,1388639523,0,357
9397070475,5280745621,0,358
5280745621,9397070475,0,358
520560875,371661803,0,359
371661803,520560875,0,359
8320174968,2663382659,0,360
8320174968,8320174971,0,360
964656866,520574904,0,361
