,GraphhopperKoordinaten,startpoint_lat,startpoint_lon,endpoint_lat,endpoint_lon,StartStationID,StartStationName,EndStationID,EndStationName
27,"[(8.481132, 49.456729), (8.480707, 49.457313), (8.478481, 49.460285), (8.477024, 49.462262), (8.476635, 49.462775), (8.476403, 49.463135), (8.475911, 49.463807), (8.47604, 49.463846), (8.476009, 49.46389), (8.476035, 49.463899), (8.476136, 49.463878), (8.476161, 49.463885), (8.476125, 49.463936), (8.47631, 49.463992), (8.475959, 49.464452), (8.475707, 49.464918), (8.476487, 49.465171), (8.477898, 49.465646), (8.478862, 49.466031), (8.479633, 49.466385), (8.48042, 49.46679), (8.480395, 49.466809), (8.480449, 49.466831), (8.482829, 49.468134), (8.482909, 49.468196), (8.482845, 49.46826), (8.482792, 49.468319), (8.483362, 49.468597), (8.483607, 49.468771), (8.483658, 49.468847), (8.483598, 49.469134), (8.483618, 49.469306), (8.483083, 49.469812), (8.482995, 49.469853), (8.482362, 49.47032)]",49.456729,8.481132,49.47032,8.482362,660971,Neckarau - Hans-Sachs-Ring,339478,Hochschule Mannheim
28,"[(8.46976, 49.479971), (8.470037, 49.479863), (8.47007, 49.479892), (8.47012, 49.479982), (8.470124, 49.480039), (8.470223, 49.480025), (8.470391, 49.480047), (8.470444, 49.480066), (8.470571, 49.480132), (8.471049, 49.480579), (8.4711, 49.480557), (8.471511, 49.480988), (8.471566, 49.481121), (8.472232, 49.481811), (8.47257, 49.482187), (8.473194, 49.482829), (8.474823, 49.484458), (8.475133, 49.484793), (8.475342, 49.48507), (8.475428, 49.485193), (8.475703, 49.485645), (8.475804, 49.485845), (8.475953, 49.48619), (8.476034, 49.486443), (8.476116, 49.486814), (8.4762, 49.487385), (8.476252, 49.487715), (8.47626, 49.4879), (8.476249, 49.488235), (8.476211, 49.488696), (8.476176, 49.488904), (8.476069, 49.489308), (8.476021, 49.48946), (8.475943, 49.489641), (8.475725, 49.490115), (8.475443, 49.490584), (8.475735, 49.490671), (8.475705, 49.490685)]",49.479971,8.46976,49.490685,8.475705,339475,Hauptbahnhof Mannheim,339456,Gewerkschaftshaus
29,"[(8.46976, 49.479971), (8.470037, 49.479863), (8.47007, 49.479892), (8.47012, 49.479982), (8.470117, 49.480024), (8.470159, 49.480149), (8.470154, 49.480198), (8.470713, 49.480755), (8.471004, 49.48112), (8.471142, 49.481256), (8.47117, 49.48131), (8.471187, 49.481415), (8.471287, 49.481529), (8.471341, 49.481555), (8.473505, 49.483757), (8.473582, 49.483788), (8.474293, 49.484531), (8.474915, 49.485213), (8.474796, 49.485273), (8.474391, 49.485437), (8.472939, 49.486005), (8.472582, 49.486136), (8.471188, 49.486692), (8.470115, 49.4871), (8.4708, 49.487831), (8.471424, 49.487583)]",49.479971,8.46976,49.487583,8.471424,339475,Hauptbahnhof Mannheim,31471276,R5
30,"[(8.471549, 49.479668), (8.472233, 49.480426), (8.472312, 49.480461), (8.472403, 49.480546), (8.472435, 49.480618), (8.472721, 49.48089), (8.473302, 49.481528), (8.473334, 49.481537), (8.473415, 49.481541), (8.473446, 49.481554), (8.47356, 49.481662), (8.473586, 49.481746), (8.474165, 49.482352), (8.475049, 49.483322), (8.47547, 49.483738), (8.47577, 49.483758), (8.475941, 49.483828), (8.476011, 49.48389), (8.476055, 49.483957), (8.476078, 49.484099), (8.475972, 49.484285), (8.47628, 49.484649), (8.476211, 49.484677), (8.476263, 49.484739), (8.477338, 49.485943), (8.478705, 49.487447), (8.478874, 49.487584), (8.47926, 49.487697), (8.479377, 49.487755), (8.47947, 49.48783), (8.479511, 49.48788), (8.479837, 49.488197), (8.4801, 49.488487), (8.480267, 49.488709), (8.480486, 49.488955), (8.480709, 49.489239), (8.480731, 49.489311), (8.480801, 49.489463), (8.481079, 49.489883), (8.481147, 49.489938), (8.481201, 49.490069), (8.482619, 49.492127), (8.482733, 49.492241), (8.482832, 49.492368)]",49.479668,8.471549,49.492368,8.482832,58196168,HBf / Hilton Garden Inn,7853258,Universitätsklinik Mannheim
31,"[(8.46976, 49.479971), (8.469592, 49.480037), (8.469371, 49.480145), (8.46911, 49.480244), (8.469076, 49.480251), (8.469101, 49.480266), (8.469264, 49.48041), (8.469205, 49.480435), (8.46924, 49.480479), (8.469264, 49.480581), (8.469294, 49.480646), (8.469343, 49.480667), (8.469362, 49.480685), (8.46942, 49.480765), (8.470138, 49.481545), (8.470159, 49.481708), (8.470198, 49.481751), (8.467358, 49.482863), (8.468986, 49.484628), (8.469017, 49.484696), (8.469113, 49.484803), (8.469033, 49.48484), (8.468984, 49.484873), (8.468828, 49.48488), (8.468539, 49.484995), (8.468494, 49.485065), (8.468482, 49.485114), (8.468505, 49.48516), (8.468585, 49.485255), (8.468474, 49.485307), (8.468845, 49.48571), (8.469553, 49.485439)]",49.479971,8.46976,49.485439,8.469553,339475,Hauptbahnhof Mannheim,,
32,"[(8.45994, 49.48455), (8.460125, 49.484763), (8.460211, 49.484733), (8.460289, 49.484825), (8.459974, 49.484944), (8.459958, 49.484998), (8.459527, 49.485159), (8.459429, 49.485235), (8.4591, 49.485366), (8.45919, 49.485483), (8.459219, 49.485547), (8.45929, 49.485799), (8.459361, 49.486144), (8.459365, 49.486163), (8.459344, 49.486211), (8.459278, 49.486338), (8.459085, 49.486432), (8.45903, 49.486366), (8.458791, 49.486461), (8.458489, 49.486618), (8.458202, 49.486746), (8.458156, 49.4867), (8.457855, 49.486803), (8.457473, 49.486888), (8.457178, 49.486927), (8.456865, 49.486958), (8.456895, 49.487049), (8.456801, 49.487063), (8.45685, 49.487121)]",49.48455,8.45994,49.487121,8.45685,339468,Universität Mensa,339472,A5 - Universität West
33,"[(8.482493, 49.478474), (8.482176, 49.478725), (8.481956, 49.478919), (8.481185, 49.479541), (8.481021, 49.479684), (8.480961, 49.479726), (8.48089, 49.479767), (8.480682, 49.47985), (8.479976, 49.48012), (8.479232, 49.480363), (8.477901, 49.480775), (8.477587, 49.480869), (8.477371, 49.480923), (8.476001, 49.481199), (8.475036, 49.481385), (8.474254, 49.481547), (8.474089, 49.481607), (8.473572, 49.481706), (8.47356, 49.481662), (8.473446, 49.481554), (8.473415, 49.481541), (8.473334, 49.481537), (8.473302, 49.481528), (8.472609, 49.480777), (8.472435, 49.480618), (8.472343, 49.480578), (8.472279, 49.480517), (8.472233, 49.480426), (8.471549, 49.479668)]",49.478474,8.482493,49.479668,8.471549,339485,Schwetzingerstadt - Pestalozzischule,58196168,HBf / Hilton Garden Inn
34,"[(8.45685, 49.487121), (8.45685, 49.487121)]",49.487121,8.45685,49.487121,8.45685,339472,A5 - Universität West,339472,A5 - Universität West
35,"[(8.46976, 49.479971), (8.469592, 49.480037), (8.469371, 49.480145), (8.46911, 49.480244), (8.469076, 49.480251), (8.469101, 49.480266), (8.469264, 49.48041), (8.469205, 49.480435), (8.46924, 49.480479), (8.469264, 49.480581), (8.469057, 49.480661), (8.46905, 49.480684), (8.469015, 49.480688), (8.468761, 49.480784), (8.468782, 49.480807), (8.466351, 49.481754), (8.467141, 49.482627), (8.465846, 49.483141), (8.465779, 49.483319), (8.465751, 49.483319), (8.465686, 49.483405), (8.465685, 49.483436), (8.464863, 49.483763), (8.466786, 49.485855), (8.467405, 49.48655), (8.467922, 49.487098), (8.465929, 49.487872)]",49.479971,8.46976,49.487872,8.465929,339475,Hauptbahnhof Mannheim,,
36,"[(8.45685, 49.487121), (8.456899, 49.487178), (8.456982, 49.487147), (8.457492, 49.48771), (8.456283, 49.48817), (8.456331, 49.488469), (8.456251, 49.488584), (8.456288, 49.488825), (8.45662, 49.489348), (8.456864, 49.489677), (8.456813, 49.4897), (8.456777, 49.489733), (8.456754, 49.489786), (8.456756, 49.489842), (8.456778, 49.489886), (8.456947, 49.490074), (8.457019, 49.490119), (8.457731, 49.490441), (8.45784, 49.490599), (8.458053, 49.490821), (8.458463, 49.491179), (8.458615, 49.491301), (8.458679, 49.491328), (8.458752, 49.491342), (8.458871, 49.49132), (8.458949, 49.491419), (8.458811, 49.491459), (8.458772, 49.491484), (8.458736, 49.491549), (8.458742, 49.491587), (8.458765, 49.49162), (8.459037, 49.49194), (8.459411, 49.492294), (8.459654, 49.492497), (8.459702, 49.492622), (8.459902, 49.492765), (8.460187, 49.492945), (8.459933, 49.493032), (8.45989, 49.49313), (8.459008, 49.49349)]",49.487121,8.45685,49.49349,8.459008,339472,A5 - Universität West,339476,Jungbusch - Jungbuschstraße
37,"[(8.46976, 49.479971), (8.470037, 49.479863), (8.47007, 49.479892), (8.47012, 49.479982), (8.470124, 49.480039), (8.470223, 49.480025), (8.470391, 49.480047), (8.470444, 49.480066), (8.470571, 49.480132), (8.471049, 49.480579), (8.4711, 49.480557), (8.471511, 49.480988), (8.471566, 49.481121), (8.472232, 49.481811), (8.47257, 49.482187), (8.473194, 49.482829), (8.474548, 49.48418), (8.475056, 49.483982), (8.475231, 49.483994), (8.475223, 49.484056), (8.47524, 49.484118), (8.47528, 49.484174), (8.47534, 49.484222), (8.475417, 49.484258), (8.475505, 49.484281), (8.475591, 49.484288), (8.475677, 49.484283), (8.475756, 49.484266), (8.475826, 49.484238), (8.476263, 49.484739), (8.477338, 49.485943), (8.478705, 49.487447), (8.478732, 49.487508), (8.478742, 49.487629), (8.478926, 49.487676), (8.479118, 49.487749), (8.47941, 49.487927), (8.479574, 49.488056), (8.479845, 49.488302), (8.480038, 49.488525), (8.480538, 49.489221), (8.481055, 49.489965), (8.481241, 49.490287), (8.481908, 49.491217), (8.482336, 49.491839), (8.482535, 49.492152), (8.482772, 49.492499), (8.482892, 49.492646), (8.483018, 49.49277), (8.483259, 49.492971), (8.483531, 49.493138), (8.483639, 49.493199), (8.484104, 49.493417), (8.484642, 49.493691), (8.48481, 49.493804), (8.484917, 49.493907), (8.485202, 49.494236), (8.486146, 49.495272), (8.488265, 49.497571), (8.488426, 49.497741), (8.488809, 49.498102), (8.488821, 49.498401), (8.488809, 49.498478), (8.488696, 49.498887), (8.488497, 49.50002), (8.488432, 49.500287), (8.488426, 49.500488), (8.488379, 49.500647), (8.488309, 49.50082), (8.48812, 49.501769), (8.488058, 49.502132), (8.488141, 49.502188), (8.487943, 49.502703), (8.487841, 49.503002), (8.488063, 49.503033), (8.488349, 49.503176), (8.488376, 49.50328), (8.489286, 49.503764), (8.489408, 49.504037), (8.489242, 49.504168), (8.490625, 49.504898), (8.490776, 49.504979), (8.490873, 49.505047), (8.490925, 49.50512), (8.491111, 49.505945), (8.491111, 49.505993), (8.491076, 49.50609), (8.491018, 49.506152), (8.492506, 49.506952), (8.492379, 49.50695), (8.492247, 49.506875)]",49.479971,8.46976,49.506875,8.492247,339475,Hauptbahnhof Mannheim,339350,Studentensiedlung Ludwig Frank
38,"[(8.467846, 49.477824), (8.467896, 49.477872), (8.46702, 49.478245), (8.466964, 49.4782), (8.467013, 49.47817), (8.466877, 49.478154), (8.46686, 49.478141), (8.466911, 49.478112), (8.466829, 49.478044), (8.46666, 49.478119), (8.46662, 49.478126), (8.466578, 49.478119), (8.466533, 49.478098), (8.466421, 49.478131), (8.466426, 49.478253), (8.466429, 49.478327), (8.46641, 49.478441), (8.466387, 49.47853), (8.466347, 49.478612), (8.465735, 49.479414), (8.465604, 49.479569), (8.465522, 49.479651), (8.465177, 49.479931), (8.465131, 49.479993), (8.465105, 49.480067), (8.465136, 49.480208), (8.465205, 49.480352), (8.465266, 49.48043), (8.465358, 49.480522), (8.466023, 49.481094), (8.466017, 49.481188), (8.465992, 49.481311), (8.465954, 49.481375), (8.465924, 49.481404), (8.465798, 49.481478), (8.465674, 49.481528), (8.465053, 49.481716), (8.464952, 49.481761), (8.465057, 49.481841), (8.46486, 49.4822), (8.464657, 49.482275), (8.46454, 49.482217), (8.464202, 49.482407), (8.463739, 49.482604), (8.463189, 49.482823), (8.463186, 49.482853), (8.463205, 49.48288), (8.463187, 49.482904), (8.462991, 49.482976), (8.462945, 49.483037), (8.462666, 49.483137), (8.461594, 49.48358), (8.461248, 49.483707), (8.461008, 49.483713), (8.460742, 49.484099), (8.461053, 49.484455), (8.461072, 49.484499), (8.461435, 49.484912), (8.461395, 49.48493), (8.461163, 49.485043), (8.460781, 49.485266), (8.460592, 49.485364), (8.460685, 49.485468), (8.459561, 49.485916), (8.45936, 49.486052), (8.458876, 49.486336), (8.458438, 49.486579), (8.458156, 49.4867), (8.457855, 49.486803), (8.457473, 49.486888), (8.457178, 49.486927), (8.456865, 49.486958), (8.456895, 49.487049), (8.456801, 49.487063), (8.45685, 49.487121)]",49.477824,8.467846,49.487121,8.45685,364019650,Lindenhofplatz / HBF Süd,339472,A5 - Universität West
39,"[(8.465929, 49.487872), (8.463688, 49.488741), (8.46426, 49.489356), (8.461565, 49.490414), (8.46108, 49.490602), (8.46112, 49.490685), (8.460896, 49.491055), (8.460922, 49.491155), (8.46117, 49.491329), (8.461215, 49.491382), (8.461309, 49.49154), (8.459411, 49.492294), (8.459654, 49.492497), (8.459702, 49.492622), (8.459902, 49.492765), (8.460187, 49.492945), (8.459933, 49.493032), (8.45989, 49.49313), (8.459008, 49.49349)]",49.487872,8.465929,49.49349,8.459008,,,339476,Jungbusch - Jungbuschstraße
40,"[(8.472011, 49.473966), (8.47218, 49.473981), (8.47215, 49.474124), (8.471243, 49.474574), (8.471004, 49.474693), (8.470727, 49.476007), (8.47069, 49.476135), (8.47091, 49.476316), (8.4705, 49.476566), (8.46923, 49.477245), (8.468798, 49.477465), (8.468242, 49.477728), (8.467896, 49.477872), (8.467846, 49.477824)]",49.473966,8.472011,49.477824,8.467846,28450242,Lindenhof - Hanns-Glückstein-Park,364019650,Lindenhofplatz / HBF Süd
41,"[(8.46976, 49.479971), (8.469592, 49.480037), (8.469371, 49.480145), (8.46911, 49.480244), (8.469076, 49.480251), (8.469101, 49.480266), (8.469264, 49.48041), (8.469205, 49.480435), (8.46924, 49.480479), (8.469264, 49.480581), (8.469294, 49.480646), (8.469343, 49.480667), (8.469362, 49.480685), (8.46942, 49.480765), (8.470088, 49.481491), (8.469906, 49.481562), (8.469198, 49.480801)]",49.479971,8.46976,49.480801,8.469198,339475,Hauptbahnhof Mannheim,276163348,Tunnelstraße / Suezkanal
42,"[(8.475887, 49.464978), (8.476487, 49.465171), (8.476349, 49.465341), (8.475556, 49.465098), (8.475015, 49.465521), (8.47447, 49.466105), (8.473981, 49.466706), (8.473047, 49.468047), (8.47282, 49.468399), (8.472504, 49.46892), (8.472362, 49.468883), (8.472212, 49.468871), (8.472065, 49.468951), (8.471533, 49.469273), (8.47151, 49.469316), (8.471395, 49.469381), (8.471364, 49.469417), (8.471146, 49.469554), (8.470791, 49.469796), (8.470573, 49.469978), (8.470412, 49.470153), (8.470315, 49.470318), (8.470234, 49.470574), (8.470184, 49.470814), (8.470059, 49.47126), (8.469824, 49.471903), (8.46978, 49.471983), (8.469563, 49.472255), (8.469065, 49.473697), (8.468991, 49.473763), (8.468596, 49.474897), (8.46867, 49.474909), (8.468553, 49.475161), (8.468397, 49.475606), (8.468369, 49.47572), (8.468355, 49.475895), (8.468353, 49.475938), (8.468335, 49.475975), (8.468299, 49.475997), (8.468217, 49.47616), (8.468085, 49.476554), (8.468085, 49.476761), (8.468064, 49.47685), (8.467815, 49.477584), (8.467631, 49.477551), (8.467591, 49.477621), (8.467468, 49.477675), (8.467418, 49.477711), (8.467304, 49.477822), (8.466966, 49.477971), (8.4669, 49.478012), (8.46666, 49.478119), (8.46662, 49.478126), (8.466578, 49.478119), (8.466533, 49.478098), (8.466421, 49.478131), (8.466426, 49.478253), (8.466429, 49.478327), (8.46641, 49.478441), (8.466387, 49.47853), (8.466347, 49.478612), (8.465735, 49.479414), (8.465604, 49.479569), (8.465522, 49.479651), (8.465177, 49.479931), (8.465131, 49.479993), (8.465105, 49.480067), (8.465136, 49.480208), (8.465205, 49.480352), (8.465266, 49.48043), (8.465358, 49.480522), (8.466023, 49.481094), (8.466017, 49.481188), (8.465992, 49.481311), (8.465954, 49.481375), (8.465924, 49.481404), (8.465798, 49.481478), (8.465674, 49.481528), (8.465053, 49.481716), (8.464952, 49.481761), (8.465057, 49.481841), (8.46486, 49.4822), (8.464657, 49.482275), (8.46454, 49.482217), (8.464202, 49.482407), (8.46332, 49.482771)]",49.464978,8.475887,49.482771,8.46332,660939,Neckarau - Markuskirche,660951,Universität Schloss
43,"[(8.45685, 49.487121), (8.456899, 49.487178), (8.456982, 49.487147), (8.457492, 49.48771), (8.456283, 49.48817), (8.456331, 49.488469), (8.456251, 49.488584), (8.456288, 49.488825), (8.45662, 49.489348), (8.456864, 49.489677), (8.456813, 49.4897), (8.456777, 49.489733), (8.456754, 49.489786), (8.456756, 49.489842), (8.456778, 49.489886), (8.456947, 49.490074), (8.457019, 49.490119), (8.457731, 49.490441), (8.45763, 49.49052), (8.457632, 49.490569), (8.457776, 49.490767), (8.457797, 49.490887), (8.457836, 49.49092), (8.457733, 49.490971), (8.457703, 49.490947), (8.457679, 49.490943), (8.457624, 49.490908), (8.4576, 49.490921), (8.457705, 49.490993), (8.457473, 49.491103), (8.45726, 49.490947), (8.457183, 49.491061), (8.457051, 49.491185), (8.456903, 49.491383), (8.45679, 49.491426), (8.456781, 49.49145), (8.4568, 49.491582), (8.456714, 49.491608), (8.456772, 49.491975), (8.456798, 49.492154), (8.456758, 49.492214), (8.456794, 49.492459), (8.457554, 49.496556), (8.45766, 49.496572), (8.457697, 49.496611), (8.457762, 49.496647), (8.457808, 49.496846), (8.457766, 49.4969), (8.457752, 49.496944), (8.457804, 49.497216)]",49.487121,8.45685,49.497216,8.457804,339472,A5 - Universität West,339352,Jungbusch - Popakademie
44,"[(8.46976, 49.479971), (8.469592, 49.480037), (8.469371, 49.480145), (8.46911, 49.480244), (8.469076, 49.480251), (8.469101, 49.480266), (8.469264, 49.48041), (8.469205, 49.480435), (8.46924, 49.480479), (8.469264, 49.480581), (8.469057, 49.480661), (8.46905, 49.480684), (8.469015, 49.480688), (8.468761, 49.480784), (8.468782, 49.480807), (8.466351, 49.481754), (8.467141, 49.482627), (8.465846, 49.483141), (8.465779, 49.483319), (8.465751, 49.483319), (8.465686, 49.483405), (8.465685, 49.483436), (8.463197, 49.484415), (8.462279, 49.484761), (8.461529, 49.485063), (8.461515, 49.485161), (8.46217, 49.485873), (8.462107, 49.486026), (8.46209, 49.48611), (8.462015, 49.486109), (8.461971, 49.486115), (8.461934, 49.486129), (8.461708, 49.486262), (8.461676, 49.486299), (8.46167, 49.486359), (8.461696, 49.486426), (8.4616, 49.486463), (8.46298, 49.487977), (8.46426, 49.489356), (8.461565, 49.490414), (8.46108, 49.490602), (8.46112, 49.490685), (8.460896, 49.491055), (8.460922, 49.491155), (8.46117, 49.491329), (8.461215, 49.491382), (8.461309, 49.49154), (8.459411, 49.492294), (8.459654, 49.492497), (8.459702, 49.492622), (8.459902, 49.492765), (8.460187, 49.492945), (8.459933, 49.493032), (8.45989, 49.49313), (8.459155, 49.49343), (8.459537, 49.49427), (8.459538, 49.494361), (8.459582, 49.494381), (8.45961, 49.494406), (8.459652, 49.494498)]",49.479971,8.46976,49.494498,8.459652,339475,Hauptbahnhof Mannheim,30612203,Jungbusch - Beilstraße
45,"[(8.46976, 49.479971), (8.470037, 49.479863), (8.47007, 49.479892), (8.47012, 49.479982), (8.470117, 49.480024), (8.470159, 49.480149), (8.470154, 49.480198), (8.470713, 49.480755), (8.471004, 49.48112), (8.471142, 49.481256), (8.47117, 49.48131), (8.471187, 49.481415), (8.471287, 49.481529), (8.471341, 49.481555), (8.473505, 49.483757), (8.473582, 49.483788), (8.474498, 49.484752), (8.474881, 49.485184), (8.474972, 49.485264), (8.47496, 49.485307), (8.475024, 49.485428), (8.475187, 49.485662), (8.475379, 49.485966), (8.47537, 49.485999), (8.4754, 49.486061), (8.475453, 49.486043), (8.475603, 49.486411), (8.475668, 49.48664), (8.475791, 49.487234), (8.475844, 49.487861), (8.475824, 49.488348), (8.475785, 49.488715), (8.475726, 49.489084), (8.475604, 49.489488), (8.475393, 49.489953), (8.475156, 49.490365), (8.475064, 49.490493), (8.474678, 49.490962), (8.474435, 49.491215), (8.474225, 49.491417), (8.473939, 49.491616), (8.4735, 49.491943), (8.473164, 49.49212), (8.472889, 49.492241), (8.472592, 49.492342), (8.472007, 49.492564), (8.471968, 49.492568), (8.471874, 49.492557), (8.471685, 49.492586), (8.471785, 49.492956), (8.471777, 49.493056), (8.47157, 49.493232), (8.471531, 49.493367), (8.471536, 49.493407), (8.471562, 49.493452), (8.472896, 49.494903), (8.47304, 49.495038), (8.473185, 49.495134), (8.473268, 49.495202), (8.473396, 49.495333), (8.472971, 49.49552), (8.473039, 49.495594), (8.471776, 49.496012), (8.471711, 49.496106), (8.47152, 49.496165), (8.47231, 49.497202), (8.472318, 49.497226), (8.47231, 49.49725), (8.472242, 49.497327), (8.472006, 49.497413), (8.469096, 49.498356), (8.468248, 49.498643), (8.467598, 49.498844), (8.467426, 49.498924), (8.467299, 49.499003)]",49.479971,8.46976,49.499003,8.467299,339475,Hauptbahnhof Mannheim,339349,Neumarkt
