start_id,end_id,start_lat,start_lon,end_lat,end_lon,count
339476,31471276,49.493448,8.458968,49.487604,8.471435,642
339475,30612225,49.47996,8.469749,49.497065,8.492131,637
339485,146888993,49.478512,8.482561,49.48489,8.487298,628
339468,276163348,49.484576,8.459859,49.480781,8.469247,598
7853258,27230871,49.492344,8.482906,49.503921,8.477009,596
339472,27230822,49.48711,8.456876,49.485956,8.466076,589
339468,364019650,49.484576,8.459859,49.477839,8.467814,588
339475,660971,49.47996,8.469749,49.456695,8.481027,585
339456,7853258,49.490685,8.475705,49.492344,8.482906,583
660939,660971,49.464913,8.475941,49.456695,8.481027,579
28450544,58196168,49.475967,8.483157,49.479693,8.471489,573
339343,7853258,49.49707,8.473044,49.492344,8.482906,572
339475,660945,49.47996,8.469749,49.474531,8.489524,566
339349,339354,49.498946,8.467224,49.493002,8.470325,561
339349,7853258,49.498946,8.467224,49.492344,8.482906,552
660951,28450242,49.48275,8.463303,49.473974,8.472009,549
339350,339354,49.506903,8.492206,49.493002,8.470325,543
339476,339487,49.493448,8.458968,49.485371,8.469493,539
339475,27230822,49.47996,8.469749,49.485956,8.466076,538
339352,148606240,49.497225,8.457751,49.484796,8.462552,537
339466,339472,49.491183,8.462391,49.48711,8.456876,537
339487,660951,49.485371,8.469493,49.48275,8.463303,536
339354,28450681,49.493002,8.470325,49.496424,8.47725,536
339478,660939,49.470261,8.482255,49.464913,8.475941,529
339343,339476,49.49707,8.473044,49.493448,8.458968,527
339475,660974,49.47996,8.469749,49.494114,8.4676,527
660951,28450544,49.48275,8.463303,49.475967,8.483157,523
339476,276163348,49.493448,8.458968,49.480781,8.469247,520
339476,7853258,49.493448,8.458968,49.492344,8.482906,518
339476,33282192,49.493448,8.458968,49.489671,8.466929,517
121376,339472,49.477082,8.463662,49.48711,8.456876,516
339346,339354,49.497263,8.483832,49.493002,8.470325,515
339472,30612203,49.48711,8.456876,49.4945,8.459644,512
339354,30612231,49.493002,8.470325,49.500678,8.470904,504
339475,33282192,49.47996,8.469749,49.489671,8.466929,503
339354,7853258,49.493002,8.470325,49.492344,8.482906,503
339468,660971,49.484576,8.459859,49.456695,8.481027,502
30612264,276163348,49.485946,8.46215,49.480781,8.469247,501
339464,660951,49.489012,8.462997,49.48275,8.463303,497
339465,7853258,49.483245,8.474793,49.492344,8.482906,496
660951,30612250,49.48275,8.463303,49.4908,8.471387,491
339466,276163348,49.491183,8.462391,49.480781,8.469247,489
339352,660951,49.497225,8.457751,49.48275,8.463303,488
660978,27230871,49.508376,8.476054,49.503921,8.477009,484
339343,339354,49.49707,8.473044,49.493002,8.470325,482
33282690,364019650,49.46461,8.471902,49.477839,8.467814,480
339462,660951,49.489761,8.468437,49.48275,8.463303,476
339466,31471276,49.491183,8.462391,49.487604,8.471435,472
339463,30612203,49.487956,8.466007,49.4945,8.459644,466
339463,339466,49.487956,8.466007,49.491183,8.462391,461
339478,58196617,49.470261,8.482255,49.476208,8.470888,460
339349,339476,49.498946,8.467224,49.493448,8.458968,460
339472,28450596,49.48711,8.456876,49.479913,8.475652,455
339461,339475,49.485357,8.47665,49.47996,8.469749,450
28450681,58196168,49.496424,8.47725,49.479693,8.471489,450
339478,28450242,49.470261,8.482255,49.473974,8.472009,448
339475,660983,49.47996,8.469749,49.502211,8.465255,446
339478,31471648,49.470261,8.482255,49.459715,8.487411,442
339461,7853258,49.485357,8.47665,49.492344,8.482906,441
660951,30612264,49.48275,8.463303,49.485946,8.46215,437
660974,7853258,49.494114,8.4676,49.492344,8.482906,436
339350,339463,49.506903,8.492206,49.487956,8.466007,435
339343,339463,49.49707,8.473044,49.487956,8.466007,434
339461,58196168,49.485357,8.47665,49.479693,8.471489,428
339343,339350,49.49707,8.473044,49.506903,8.492206,427
339349,339463,49.498946,8.467224,49.487956,8.466007,426
148606240,276163348,49.484796,8.462552,49.480781,8.469247,423
339456,660951,49.490685,8.475705,49.48275,8.463303,420
7853258,28450647,49.492344,8.482906,49.481645,8.478822,419
339473,339475,49.484705,8.463544,49.47996,8.469749,415
339475,195402059,49.47996,8.469749,49.478289,8.489728,415
27230871,30612225,49.503921,8.477009,49.497065,8.492131,411
339475,30612162,49.47996,8.469749,49.478184,8.506728,410
339465,339485,49.483245,8.474793,49.478512,8.482561,407
339343,339472,49.49707,8.473044,49.48711,8.456876,407
339472,30612264,49.48711,8.456876,49.485946,8.46215,406
339463,339468,49.487956,8.466007,49.484576,8.459859,403
7853258,30612231,49.492344,8.482906,49.500678,8.470904,402
339472,339473,49.48711,8.456876,49.484705,8.463544,398
