osm_id,matrix_index
512034,0
512039,1
512051,2
512057,3
512063,4
512064,5
20977775,6
20977783,7
20977807,8
20978209,9
20978257,10
20978316,11
20978320,12
20978340,13
20978343,14
20978627,15
20978722,16
20978726,17
20978790,18
20978794,19
20978821,20
21133583,21
21280193,22
21280251,23
21280254,24
21280286,25
21280316,26
21280319,27
21280345,28
21280388,29
21280413,30
21432788,31
21432792,32
21432834,33
21432842,34
21432844,35
21432861,36
21648952,37
21649702,38
21649767,39
21649781,40
21649787,41
21649818,42
21650017,43
21650045,44
21672845,45
21672882,46
21672897,47
21672943,48
21672958,49
21672962,50
21673578,51
21673581,52
21673584,53
21673613,54
21686260,55
21686265,56
21686269,57
21686272,58
21686296,59
21686313,60
21686318,61
21686358,62
21686371,63
21686374,64
21686395,65
21686411,66
21686419,67
21686456,68
21686467,69
21686469,70
21686472,71
21686475,72
21686479,73
21686487,74
21686490,75
21686503,76
21686509,77
21686515,78
21686594,79
21686610,80
21686908,81
21686909,82
21686911,83
21687044,84
21687048,85
21687052,86
21687093,87
21687117,88
21687123,89
21732654,90
21732656,91
21732671,92
21732679,93
21732697,94
21732874,95
21732929,96
21732936,97
21732959,98
21732980,99
21732984,100
21732988,101
21732995,102
21733267,103
21733269,104
21733272,105
21733274,106
21733275,107
21733283,108
21733284,109
21733290,110
21733301,111
21733321,112
21733328,113
21733330,114
21733331,115
21733332,116
21817951,117
21817963,118
21817966,119
21818014,120
21818094,121
21818096,122
21818133,123
21818143,124
21818201,125
21818213,126
21818215,127
21818218,128
21818244,129
21818249,130
21818251,131
21818254,132
21818266,133
24306323,134
24306337,135
24306344,136
24306390,137
24306395,138
24306424,139
24306464,140
24306472,141
24311169,142
24311258,143
24311332,144
24311381,145
24311614,146
24311677,147
24311697,148
24311744,149
24311944,150
24360236,151
24555431,152
24555473,153
24555474,154
24555481,155
24555496,156
24555507,157
24555545,158
24555547,159
24555564,160
24555573,161
24555574,162
24958081,163
24958083,164
24958098,165
24958158,166
24958163,167
24958167,168
24958178,169
24958180,170
24958183,171
24958187,172
24958194,173
24958197,174
24958203,175
24958205,176
24958206,177
24958208,178
24958210,179
24958212,180
24958219,181
24958221,182
24958224,183
25029794,184
25029808,185
25029841,186
25030939,187
25030944,188
25030949,189
25030954,190
25030957,191
25030979,192
25031025,193
25031031,194
25031035,195
25031043,196
25031048,197
25031050,198
25031069,199
25031097,200
25031103,201
25100837,202
25100845,203
25100858,204
25103088,205
25103117,206
25105821,207
25105953,208
25113818,209
25113830,210
25113833,211
25117432,212
25117447,213
25117503,214
25117508,215
25283538,216
25283546,217
25283557,218
25283578,219
25283580,220
25283582,221
25283584,222
25283588,223
25283590,224
25283591,225
25283631,226
25283640,227
25283646,228
25283662,229
25283727,230
25283783,231
25283809,232
25283810,233
25284066,234
25284069,235
25422067,236
25422068,237
25422070,238
25422071,239
25422074,240
25422075,241
25422076,242
25422081,243
25422086,244
25438844,245
25440131,246
25552996,247
25553000,248
25553025,249
25553050,250
25553053,251
25553070,252
25553075,253
25553088,254
25553096,255
25553132,256
25553134,257
25928708,258
25928709,259
25928711,260
25928712,261
25928719,262
25928721,263
26421523,264
26421529,265
26421531,266
26421534,267
26421538,268
26734760,269
26734761,270
26744735,271
26744737,272
26744739,273
26744741,274
26744757,275
26744826,276
26744840,277
26744842,278
26744854,279
26744869,280
26744871,281
26744882,282
26744883,283
26744889,284
26744912,285
26744915,286
26744931,287
26744933,288
26745775,289
26745785,290
26745799,291
26745821,292
26745824,293
26745826,294
26745834,295
26745836,296
26745850,297
26745868,298
26745908,299
26745913,300
26745917,301
26745918,302
26754383,303
26754384,304
26754386,305
26754387,306
26754432,307
26754434,308
26768322,309
26768323,310
26768326,311
26819800,312
26819802,313
26819805,314
26819809,315
26819811,316
26819851,317
26819869,318
26819876,319
26819891,320
26819892,321
26819953,322
26907020,323
26915333,324
26915335,325
26915336,326
26915341,327
26915342,328
26915350,329
26915351,330
26915352,331
26915354,332
26915356,333
26915362,334
26915366,335
26915380,336
26915393,337
26915399,338
26915439,339
26915441,340
26915452,341
26915456,342
26915508,343
26915509,344
26915522,345
26915525,346
26915542,347
26936832,348
26936902,349
26936904,350
26936931,351
26936932,352
26936933,353
26936934,354
26936935,355
26936936,356
26936937,357
26936938,358
26936940,359
26936946,360
26936967,361
26936968,362
26936969,363
26936970,364
26936971,365
26936973,366
26938716,367
26938717,368
26938718,369
26938719,370
26938721,371
27088458,372
27088461,373
27088467,374
27088471,375
27088479,376
27088480,377
27088481,378
27088482,379
27088492,380
27088507,381
27194895,382
27194900,383
27194902,384
27194904,385
27194905,386
27194916,387
27194921,388
27194922,389
27194923,390
27194925,391
27194927,392
27194929,393
27194932,394
27194940,395
27194941,396
27194943,397
27194947,398
27194954,399
27194958,400
27194959,401
27194960,402
27194961,403
27194964,404
27194965,405
27194968,406
27194969,407
27194975,408
27194987,409
27194989,410
27212962,411
27212974,412
27212980,413
27213003,414
27213006,415
27213014,416
27213017,417
27213062,418
27213072,419
27213101,420
27213116,421
27213121,422
27213137,423
27427973,424
27427992,425
27428016,426
27428128,427
27428129,428
27428130,429
27428132,430
27428361,431
27428375,432
27537983,433
27537989,434
27537993,435
27537998,436
27538005,437
27538064,438
27538078,439
27538087,440
27538116,441
27538122,442
27538130,443
27538138,444
27749563,445
27787754,446
30222159,447
30222167,448
30298853,449
30324356,450
30347275,451
30553227,452
30553228,453
30553230,454
30559005,455
30559007,456
30559031,457
30559033,458
30559045,459
30559047,460
30559051,461
30560615,462
30560616,463
30560617,464
30560619,465
30560625,466
30560634,467
30560639,468
30560656,469
30560679,470
30560684,471
30560694,472
30560711,473
30560713,474
30560723,475
30560728,476
30560737,477
30560739,478
30560741,479
30560744,480
30560805,481
30560806,482
30560807,483
30560812,484
30561264,485
30561265,486
30561269,487
30561270,488
30561271,489
30561292,490
30561536,491
30561549,492
30561550,493
30561551,494
30561569,495
30561596,496
30561872,497
30561874,498
30561892,499
30561964,500
30561966,501
30561974,502
31380987,503
31380988,504
32161926,505
32161927,506
32161932,507
32161935,508
32161940,509
32161946,510
32161955,511
32164304,512
32175710,513
32177021,514
32530888,515
32530890,516
32530893,517
32530894,518
32530900,519
32648101,520
32648102,521
32648104,522
32648106,523
32648108,524
32648112,525
33146152,526
33146158,527
33146181,528
33146187,529
33489972,530
33489985,531
33489999,532
33490014,533
33490024,534
33490050,535
33490408,536
33490415,537
33490419,538
33490439,539
33490453,540
33490994,541
34822542,542
35127152,543
35689148,544
35689149,545
35689214,546
35689221,547
35689224,548
35689227,549
35689233,550
35689238,551
35799300,552
35799311,553
35799314,554
35799317,555
35799319,556
35803367,557
35803370,558
35803374,559
35803378,560
35803381,561
35803389,562
35803393,563
35803397,564
35803399,565
35803405,566
35803408,567
35803412,568
35803421,569
35803425,570
35964588,571
35964592,572
36133847,573
36133848,574
36134740,575
36301133,576
36301150,577
36301155,578
36301194,579
36301199,580
36306136,581
36306137,582
36306139,583
36306142,584
36306156,585
36306162,586
36306169,587
39955745,588
39955839,589
39956093,590
40131266,591
40131285,592
40131289,593
40131323,594
40131385,595
40131390,596
40131467,597
40131527,598
40131542,599
40131563,600
40131578,601
40131583,602
40131587,603
40131591,604
40131594,605
40131602,606
40131615,607
43457476,608
43457479,609
43457501,610
43457519,611
43457527,612
43457538,613
43457547,614
43457551,615
49488657,616
49488736,617
49488778,618
49488807,619
49488813,620
49488820,621
49488863,622
49488886,623
49488903,624
49488925,625
49488930,626
49499533,627
49499570,628
49499699,629
49499721,630
49499966,631
49503111,632
51154584,633
51154591,634
55484320,635
59148178,636
59148184,637
59149720,638
59608948,639
59662220,640
59662240,641
59662248,642
59662253,643
59667683,644
59667686,645
59667690,646
59667691,647
59667699,648
59667701,649
59667704,650
59667707,651
59667709,652
59667717,653
59667720,654
59667721,655
59667723,656
59667724,657
59667728,658
59667730,659
59667743,660
59667746,661
59667749,662
59667751,663
59667752,664
59667755,665
59667758,666
59667760,667
59667761,668
59667763,669
59667764,670
59667766,671
59667771,672
59783841,673
59783988,674
59783990,675
59783991,676
59783993,677
59784000,678
59784002,679
59784003,680
59784005,681
59784008,682
59784010,683
59784012,684
59983379,685
59983380,686
60303330,687
60303331,688
60312494,689
60312496,690
60335057,691
61131178,692
61138982,693
61138985,694
61292883,695
61292902,696
63800712,697
63800734,698
63800740,699
63800758,700
63800763,701
63800771,702
63800787,703
63800795,704
63800808,705
63800856,706
63800864,707
63800870,708
68280171,709
68280174,710
68280179,711
68280191,712
68280199,713
68280209,714
68280215,715
68280218,716
75773878,717
75773880,718
75773882,719
75773888,720
75773892,721
75773898,722
75773906,723
75773908,724
75914846,725
75946774,726
75946776,727
75958527,728
75958535,729
75958538,730
75958540,731
75958545,732
75958546,733
75958547,734
75958551,735
75959517,736
75959521,737
75959522,738
75961572,739
75964362,740
75964365,741
75964368,742
75964372,743
75964374,744
75964377,745
75976567,746
75976568,747
75978131,748
75980139,749
75980141,750
75980142,751
75980143,752
75980145,753
75982011,754
75982012,755
75982013,756
75982897,757
75982899,758
75982900,759
75984167,760
75988178,761
75988179,762
75988180,763
75989691,764
75992201,765
75992804,766
75992805,767
76463495,768
76463502,769
76463642,770
76463644,771
76463712,772
76463722,773
76463723,774
76463744,775
76463820,776
76463825,777
76465724,778
76468557,779
76537273,780
76863293,781
76915115,782
76916619,783
76918044,784
76918045,785
76919905,786
76925728,787
76926004,788
76926513,789
76926943,790
76926965,791
76977884,792
76986155,793
76986157,794
77666542,795
77862756,796
77862757,797
77862759,798
77870415,799
77870420,800
77870434,801
77870446,802
77870451,803
77870460,804
79416740,805
79416748,806
79416812,807
79416815,808
79422703,809
79422708,810
79422718,811
79422724,812
79422727,813
79422730,814
79422739,815
79422743,816
79422747,817
79422751,818
79424171,819
79424194,820
79874461,821
79875692,822
79876798,823
79877106,824
79879930,825
79880808,826
79885679,827
79885702,828
79885703,829
80155239,830
80158549,831
80159102,832
80396904,833
81049201,834
81051384,835
81497916,836
81497921,837
81497925,838
81497927,839
81497928,840
81497954,841
81497959,842
82020804,843
82020818,844
82020842,845
82020860,846
82020895,847
82020909,848
82020910,849
82020914,850
82626804,851
82653670,852
82653671,853
82682761,854
82682763,855
83859990,856
83862166,857
86048134,858
86048188,859
86675601,860
88225816,861
88225819,862
88225822,863
88225828,864
88225833,865
88225838,866
88225840,867
88225861,868
88225870,869
88225875,870
89131370,871
89131371,872
90467965,873
92898348,874
92898357,875
92898366,876
92898374,877
92898381,878
92898387,879
92898394,880
92898401,881
92898411,882
92898422,883
92898430,884
92898466,885
92898502,886
92898511,887
92898521,888
92898526,889
